Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year
IDA blend,IDB,Population density (people per sq. km of land area),EN.POP.DNST,93.32562182873221,2018.0
IDA blend,IDB,Population in largest city,EN.URB.LCTY,NaN,1960.0
IDA blend,IDB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,19.4375162080627,2018.0
IDA blend,IDB,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
IDA only,IDX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,44.3366254311267,2017.0
IDA only,IDX,Population density (people per sq. km of land area),EN.POP.DNST,60.2621873819374,2018.0
IDA only,IDX,Population in largest city,EN.URB.LCTY,NaN,1960.0
IDA only,IDX,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,32.2489310371617,2018.0
IDA only,IDX,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
IDA total,IDA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,48.5727388006497,2017.0
IDA total,IDA,Population density (people per sq. km of land area),EN.POP.DNST,68.4840897212872,2018.0
IDA total,IDA,Population in largest city,EN.URB.LCTY,NaN,1960.0
IDA total,IDA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,27.2670204477035,2018.0
IDA total,IDA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Late-demographic dividend,LTE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,40.0002068345315,2017.0
Late-demographic dividend,LTE,Population density (people per sq. km of land area),EN.POP.DNST,51.408720555305,2018.0
Late-demographic dividend,LTE,Population in largest city,EN.URB.LCTY,NaN,1960.0
Late-demographic dividend,LTE,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,10.3444029815583,2018.0
Late-demographic dividend,LTE,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Latin America & Caribbean,LCN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.7180327088345,2017.0
Latin America & Caribbean,LCN,Population density (people per sq. km of land area),EN.POP.DNST,32.005733368083604,2018.0
Latin America & Caribbean,LCN,Population in largest city,EN.URB.LCTY,NaN,1960.0
Latin America & Caribbean,LCN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,23.2044007182552,2018.0
Latin America & Caribbean,LCN,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Latin America & Caribbean (excluding high income),LAC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.691009569603402,2017.0
Latin America & Caribbean (excluding high income),LAC,Population density (people per sq. km of land area),EN.POP.DNST,32.021461459714104,2018.0
Latin America & Caribbean (excluding high income),LAC,Population in largest city,EN.URB.LCTY,NaN,1960.0
Latin America & Caribbean (excluding high income),LAC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,21.749664820333,2018.0
Latin America & Caribbean (excluding high income),LAC,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.706034398884498,2017.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population density (people per sq. km of land area),EN.POP.DNST,31.4141444422749,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population in largest city,EN.URB.LCTY,NaN,1960.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,22.832763595777198,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Least developed countries: UN classification,LDC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,45.2686646335719,2017.0
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,56.84132890190829,2018.0
Least developed countries: UN classification,LDC,Population in largest city,EN.URB.LCTY,NaN,1960.0
Least developed countries: UN classification,LDC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,33.334267203510606,2018.0
Least developed countries: UN classification,LDC,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Low & middle income,LMY,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,51.3696386906645,2017.0
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,69.2415960633107,2018.0
Low & middle income,LMY,Population in largest city,EN.URB.LCTY,NaN,1960.0
Low & middle income,LMY,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.098341093723901,2018.0
Low & middle income,LMY,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Low income,LIC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,43.216660663214,2017.0
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,51.673738313444005,2018.0
Low income,LIC,Population in largest city,EN.URB.LCTY,NaN,1960.0
Low income,LIC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,30.7177372317202,2018.0
Low income,LIC,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Lower middle income,LMC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,64.3985789376799,2017.0
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,150.08151817641502,2018.0
Lower middle income,LMC,Population in largest city,EN.URB.LCTY,NaN,1960.0
Lower middle income,LMC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,16.212152388600398,2018.0
Lower middle income,LMC,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Middle East & North Africa,MEA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,55.6693262008546,2017.0
Middle East & North Africa,MEA,Population density (people per sq. km of land area),EN.POP.DNST,39.997702909805,2018.0
Middle East & North Africa,MEA,Population in largest city,EN.URB.LCTY,NaN,1960.0
Middle East & North Africa,MEA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.8664700270477,2018.0
Middle East & North Africa,MEA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Middle East & North Africa (excluding high income),MNA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,53.8577625376184,2017.0
Middle East & North Africa (excluding high income),MNA,Population density (people per sq. km of land area),EN.POP.DNST,44.3111694561864,2018.0
Middle East & North Africa (excluding high income),MNA,Population in largest city,EN.URB.LCTY,NaN,1960.0
Middle East & North Africa (excluding high income),MNA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,23.9129400407584,2018.0
Middle East & North Africa (excluding high income),MNA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Middle East & North Africa (IDA & IBRD countries),TMN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,54.1047770874218,2017.0
Middle East & North Africa (IDA & IBRD countries),TMN,Population density (people per sq. km of land area),EN.POP.DNST,43.8129297485221,2018.0
Middle East & North Africa (IDA & IBRD countries),TMN,Population in largest city,EN.URB.LCTY,NaN,1960.0
Middle East & North Africa (IDA & IBRD countries),TMN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,23.9811704317,2018.0
Middle East & North Africa (IDA & IBRD countries),TMN,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Middle income,MIC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,52.36246067985579,2017.0
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,72.294869980189,2018.0
Middle income,MIC,Population in largest city,EN.URB.LCTY,NaN,1960.0
Middle income,MIC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,13.899370345627,2018.0
Middle income,MIC,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
North America,NAC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,7.311093663264701,2017.0
North America,NAC,Population density (people per sq. km of land area),EN.POP.DNST,19.9709762368072,2018.0
North America,NAC,Population in largest city,EN.URB.LCTY,NaN,1960.0
North America,NAC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,8.32043040738149,2018.0
North America,NAC,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Not classified,INX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,NaN,1960.0
Not classified,INX,Population density (people per sq. km of land area),EN.POP.DNST,NaN,1960.0
Not classified,INX,Population in largest city,EN.URB.LCTY,NaN,1960.0
Not classified,INX,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,NaN,1960.0
Not classified,INX,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
OECD members,OED,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,14.4556354696029,2017.0
OECD members,OED,Population density (people per sq. km of land area),EN.POP.DNST,37.8092345649061,2018.0
OECD members,OED,Population in largest city,EN.URB.LCTY,NaN,1960.0
OECD members,OED,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,17.7105365026844,2018.0
OECD members,OED,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Other small states,OSS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,34.754428349495605,2017.0
Other small states,OSS,Population density (people per sq. km of land area),EN.POP.DNST,15.138616411664698,2018.0
Other small states,OSS,Population in largest city,EN.URB.LCTY,NaN,1960.0
Other small states,OSS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,NaN,1960.0
Other small states,OSS,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Pacific island small states,PSS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.2676413975279,2017.0
Pacific island small states,PSS,Population density (people per sq. km of land area),EN.POP.DNST,38.2767445482866,2018.0
Pacific island small states,PSS,Population in largest city,EN.URB.LCTY,NaN,1960.0
Pacific island small states,PSS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,NaN,1960.0
Pacific island small states,PSS,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Post-demographic dividend,PST,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.5937622894589,2017.0
Post-demographic dividend,PST,Population density (people per sq. km of land area),EN.POP.DNST,35.2674889372306,2018.0
Post-demographic dividend,PST,Population in largest city,EN.URB.LCTY,NaN,1960.0
Post-demographic dividend,PST,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,17.4789961542512,2018.0
Post-demographic dividend,PST,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Pre-demographic dividend,PRE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,48.6378911456843,2017.0
Pre-demographic dividend,PRE,Population density (people per sq. km of land area),EN.POP.DNST,51.687440021972506,2018.0
Pre-demographic dividend,PRE,Population in largest city,EN.URB.LCTY,NaN,1960.0
Pre-demographic dividend,PRE,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,28.5312613286737,2018.0
Pre-demographic dividend,PRE,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Small states,SST,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,30.472246109483198,2017.0
Small states,SST,Population density (people per sq. km of land area),EN.POP.DNST,16.224462823325602,2018.0
Small states,SST,Population in largest city,EN.URB.LCTY,NaN,1960.0
Small states,SST,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,NaN,1960.0
Small states,SST,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
South Asia,SAS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,82.86952123783871,2017.0
South Asia,SAS,Population density (people per sq. km of land area),EN.POP.DNST,380.24713374608103,2018.0
South Asia,SAS,Population in largest city,EN.URB.LCTY,NaN,1960.0
South Asia,SAS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,11.267310447351,2018.0
South Asia,SAS,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
South Asia (IDA & IBRD),TSA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,82.86952123783871,2017.0
South Asia (IDA & IBRD),TSA,Population density (people per sq. km of land area),EN.POP.DNST,380.24713374608103,2018.0
South Asia (IDA & IBRD),TSA,Population in largest city,EN.URB.LCTY,NaN,1960.0
South Asia (IDA & IBRD),TSA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,11.267310447351,2018.0
South Asia (IDA & IBRD),TSA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Sub-Saharan Africa,SSF,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,44.60209590713139,2017.0
Sub-Saharan Africa,SSF,Population density (people per sq. km of land area),EN.POP.DNST,50.762084308655794,2018.0
Sub-Saharan Africa,SSF,Population in largest city,EN.URB.LCTY,NaN,1960.0
Sub-Saharan Africa,SSF,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,26.5124975213912,2018.0
Sub-Saharan Africa,SSF,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Sub-Saharan Africa (excluding high income),SSA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,44.60433240233849,2017.0
Sub-Saharan Africa (excluding high income),SSA,Population density (people per sq. km of land area),EN.POP.DNST,50.7586283354254,2018.0
Sub-Saharan Africa (excluding high income),SSA,Population in largest city,EN.URB.LCTY,NaN,1960.0
Sub-Saharan Africa (excluding high income),SSA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,26.5124975213912,2018.0
Sub-Saharan Africa (excluding high income),SSA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,44.60209590713139,2017.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population density (people per sq. km of land area),EN.POP.DNST,50.762084308655794,2018.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population in largest city,EN.URB.LCTY,NaN,1960.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,26.5124975213912,2018.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Upper middle income,UMC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,38.7482854406972,2017.0
Upper middle income,UMC,Population density (people per sq. km of land area),EN.POP.DNST,45.4691766291018,2018.0
Upper middle income,UMC,Population in largest city,EN.URB.LCTY,NaN,1960.0
Upper middle income,UMC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,12.287649032867,2018.0
Upper middle income,UMC,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
World,WLD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,45.5218590738247,2017.0
World,WLD,Population density (people per sq. km of land area),EN.POP.DNST,59.636236261178205,2018.0
World,WLD,Population in largest city,EN.URB.LCTY,NaN,1960.0
World,WLD,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,16.107295175200502,2018.0
World,WLD,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Afghanistan,AFG,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,56.910808354508106,2017.0
Afghanistan,AFG,Population density (people per sq. km of land area),EN.POP.DNST,56.937760009803,2018.0
Afghanistan,AFG,Population in largest city,EN.URB.LCTY,4011770.0,2018.0
Afghanistan,AFG,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,42.331198362368205,2018.0
Afghanistan,AFG,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,4011770.0,2018.0
Albania,ALB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.2006025215914,2017.0
Albania,ALB,Population density (people per sq. km of land area),EN.POP.DNST,104.61226277372299,2018.0
Albania,ALB,Population in largest city,EN.URB.LCTY,475577.0,2018.0
Albania,ALB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,27.506392537980698,2018.0
Albania,ALB,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,NaN,1960.0
Algeria,DZA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,38.8840106983002,2017.0
Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,17.7300750711665,2018.0
Algeria,DZA,Population in largest city,EN.URB.LCTY,2693542.0,2018.0
Algeria,DZA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,8.78230990288061,2018.0
Algeria,DZA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,2693542.0,2018.0
