Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year
East Asia & Pacific (excluding high income),EAP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.86556,2018.0
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,95.99521,2018.0
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,95.53443,2018.0
East Asia & Pacific (IDA & IBRD countries),TEA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.40639,2018.0
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.81489,2018.0
Euro area,EMU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.30733000000001,2018.0
Euro area,EMU,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,97.69648000000001,2018.0
Euro area,EMU,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.98369,2018.0
Euro area,EMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0
Europe & Central Asia,ECS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.05395,2018.0
Europe & Central Asia,ECS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.45317,2018.0
Europe & Central Asia,ECS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,95.70193,2018.0
Europe & Central Asia,ECS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.33417,2018.0
Europe & Central Asia (excluding high income),ECA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.40977,2018.0
Europe & Central Asia (excluding high income),ECA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,94.87503000000001,2018.0
Europe & Central Asia (excluding high income),ECA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,93.99308,2018.0
Europe & Central Asia (excluding high income),ECA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.0011,2018.0
Europe & Central Asia (IDA & IBRD countries),TEC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.65785,2018.0
Europe & Central Asia (IDA & IBRD countries),TEC,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,95.09546,2018.0
Europe & Central Asia (IDA & IBRD countries),TEC,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,94.26487,2018.0
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.98185,2018.0
European Union,EUU,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.75901,2018.0
European Union,EUU,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,97.09076999999999,2018.0
European Union,EUU,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.4723,2018.0
European Union,EUU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0
Fragile and conflict affected situations,FCS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,76.15394,2014.0
Fragile and conflict affected situations,FCS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,72.96943,2014.0
Fragile and conflict affected situations,FCS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,79.47062,2014.0
Fragile and conflict affected situations,FCS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,63.75516,2018.0
Heavily indebted poor countries (HIPC),HPC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,80.4261,2018.0
Heavily indebted poor countries (HIPC),HPC,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,78.30287,2018.0
Heavily indebted poor countries (HIPC),HPC,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,82.65285,2018.0
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,62.6266,2018.0
High income,HIC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.26165,2018.0
High income,HIC,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.35158,2018.0
High income,HIC,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.19551,2018.0
High income,HIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0
IBRD only,IBD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.18396,2018.0
IBRD only,IBD,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.04243000000001,2018.0
IBRD only,IBD,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.33369,2018.0
IBRD only,IBD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,89.05044000000001,2018.0
IDA & IBRD total,IBT,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,89.76472,2018.0
IDA & IBRD total,IBT,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,88.63413,2018.0
IDA & IBRD total,IBT,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,90.90328000000001,2018.0
IDA & IBRD total,IBT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,84.19382,2018.0
IDA blend,IDB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,71.55632,2018.0
IDA blend,IDB,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,66.94996,2018.0
IDA blend,IDB,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,76.25925,2018.0
IDA blend,IDB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,67.0462,2018.0
IDA only,IDX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,81.83126,2018.0
IDA only,IDX,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,80.32703000000001,2018.0
IDA only,IDX,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,83.44232,2018.0
IDA only,IDX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,65.99904000000001,2018.0
IDA total,IDA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,78.47108,2018.0
IDA total,IDA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,75.98782,2018.0
IDA total,IDA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,81.07403000000001,2018.0
IDA total,IDA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,66.35453000000001,2018.0
Late-demographic dividend,LTE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.5026,2018.0
Late-demographic dividend,LTE,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.62175,2018.0
Late-demographic dividend,LTE,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.40958,2018.0
Late-demographic dividend,LTE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.1515,2018.0
Latin America & Caribbean,LCN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.936,2018.0
Latin America & Caribbean,LCN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,95.31432,2018.0
Latin America & Caribbean,LCN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,94.57273,2018.0
Latin America & Caribbean,LCN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93.86706,2018.0
Latin America & Caribbean (excluding high income),LAC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,95.1471,2018.0
Latin America & Caribbean (excluding high income),LAC,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,95.54896,2018.0
Latin America & Caribbean (excluding high income),LAC,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,94.76119,2018.0
Latin America & Caribbean (excluding high income),LAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93.31166,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.98276,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,95.3625,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,94.61798,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93.75496,2018.0
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,81.11041999999999,2018.0
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,79.14846,2018.0
Least developed countries: UN classification,LDC,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,83.17955,2018.0
Least developed countries: UN classification,LDC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,64.81693,2018.0
Low & middle income,LMY,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,89.76124,2018.0
Low & middle income,LMY,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,88.62699,2018.0
Low & middle income,LMY,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,90.90341,2018.0
Low & middle income,LMY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,84.02266,2018.0
Low income,LIC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,80.48845,2018.0
Low income,LIC,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,78.14374000000001,2018.0
Low income,LIC,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,82.96231999999999,2018.0
Low income,LIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,63.183969999999995,2018.0
Lower middle income,LMC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,88.88351,2018.0
Lower middle income,LMC,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,87.53525,2018.0
Lower middle income,LMC,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,90.2249,2018.0
Lower middle income,LMC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,77.24338,2018.0
Middle East & North Africa,MEA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.94395,2018.0
Middle East & North Africa,MEA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,93.60181,2013.0
Middle East & North Africa,MEA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,95.53886,2013.0
Middle East & North Africa,MEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,78.96279,2018.0
Middle East & North Africa (excluding high income),MNA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.73725999999999,2018.0
Middle East & North Africa (excluding high income),MNA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,93.07235,2013.0
Middle East & North Africa (excluding high income),MNA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,95.38204,2013.0
Middle East & North Africa (excluding high income),MNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,75.9596,2018.0
Middle East & North Africa (IDA & IBRD countries),TMN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.71021999999999,2018.0
Middle East & North Africa (IDA & IBRD countries),TMN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,93.04819,2013.0
Middle East & North Africa (IDA & IBRD countries),TMN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,95.3976,2013.0
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,75.72189,2018.0
Middle income,MIC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,91.71578000000001,2018.0
Middle income,MIC,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,90.90316999999999,2018.0
Middle income,MIC,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,92.53069,2018.0
Middle income,MIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,86.14846999999999,2018.0
North America,NAC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,95.91020999999999,2018.0
North America,NAC,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,95.64529,2018.0
North America,NAC,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.1881,2018.0
North America,NAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0
Not classified,INX,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,NaN,1960.0
Not classified,INX,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,NaN,1960.0
Not classified,INX,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,NaN,1960.0
Not classified,INX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0
OECD members,OED,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.6326,2018.0
OECD members,OED,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.71011,2018.0
OECD members,OED,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.57552,2018.0
OECD members,OED,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0
Other small states,OSS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,85.59985999999999,2018.0
Other small states,OSS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,86.29794,2018.0
Other small states,OSS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,85.04268,2018.0
Other small states,OSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,84.52881,2018.0
Pacific island small states,PSS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,84.93737,2018.0
Pacific island small states,PSS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,78.78416,2016.0
Pacific island small states,PSS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,78.10982,2016.0
Pacific island small states,PSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,91.01657,2017.0
Post-demographic dividend,PST,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.26935,2018.0
Post-demographic dividend,PST,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.33925,2018.0
Post-demographic dividend,PST,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.23258,2018.0
Post-demographic dividend,PST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0
Pre-demographic dividend,PRE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,75.69334,2017.0
Pre-demographic dividend,PRE,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,72.73709000000001,2017.0
Pre-demographic dividend,PRE,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,78.83804,2017.0
Pre-demographic dividend,PRE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,62.643609999999995,2018.0
Small states,SST,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,86.06506999999999,2018.0
Small states,SST,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,86.64325,2018.0
Small states,SST,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,85.61062,2018.0
Small states,SST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,86.20175,2018.0
South Asia,SAS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,91.67923,2018.0
South Asia,SAS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,90.74347,2018.0
South Asia,SAS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,92.60965,2018.0
South Asia,SAS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,72.25239,2018.0
South Asia (IDA & IBRD),TSA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,91.67923,2018.0
South Asia (IDA & IBRD),TSA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,90.74347,2018.0
South Asia (IDA & IBRD),TSA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,92.60965,2018.0
South Asia (IDA & IBRD),TSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,72.25239,2018.0
Sub-Saharan Africa,SSF,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,78.37222,2018.0
Sub-Saharan Africa,SSF,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,76.08910999999999,2018.0
Sub-Saharan Africa,SSF,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,80.83589,2018.0
Sub-Saharan Africa,SSF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,65.57706,2018.0
Sub-Saharan Africa (excluding high income),SSA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,78.37147,2018.0
Sub-Saharan Africa (excluding high income),SSA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,76.0883,2018.0
Sub-Saharan Africa (excluding high income),SSA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,80.83521,2018.0
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,65.57343,2018.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,78.37222,2018.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,76.08910999999999,2018.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,80.83589,2018.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,65.57706,2018.0
Upper middle income,UMC,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.12099,2018.0
Upper middle income,UMC,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.22284,2018.0
Upper middle income,UMC,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.0665,2018.0
Upper middle income,UMC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.18383,2018.0
World,WLD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,90.45493,2018.0
World,WLD,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,89.45854,2018.0
World,WLD,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,91.46353,2018.0
World,WLD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,86.30100999999999,2018.0
Afghanistan,AFG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,26.766,1993.0
Afghanistan,AFG,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,13.69764,1993.0
Afghanistan,AFG,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,38.79503,1993.0
Afghanistan,AFG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,43.01972,2018.0
Albania,ALB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.44221,2018.0
Albania,ALB,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,97.16724,2013.0
Albania,ALB,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,93.89331999999999,2013.0
Albania,ALB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.14115,2018.0
Algeria,DZA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.6475,2018.0
Algeria,DZA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.48156,2008.0
Algeria,DZA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,98.02377,2008.0
Algeria,DZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,81.40784000000001,2018.0
American Samoa,ASM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,NaN,1960.0
American Samoa,ASM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,NaN,1960.0
American Samoa,ASM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,NaN,1960.0
American Samoa,ASM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.34416,1980.0
Andorra,AND,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,NaN,1960.0
Andorra,AND,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,NaN,1960.0
Andorra,AND,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,NaN,1960.0
Andorra,AND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0
Angola,AGO,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,81.59926999999999,2011.0
Angola,AGO,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,71.48141,2011.0
Angola,AGO,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,91.84196999999999,2011.0
Angola,AGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,66.03011,2014.0
Antigua and Barbuda,ATG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.3101,2018.0
Antigua and Barbuda,ATG,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,98.69226,2017.0
Antigua and Barbuda,ATG,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.43519,2017.0
Antigua and Barbuda,ATG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.95,2015.0
Argentina,ARG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.48052,2017.0
Argentina,ARG,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.00714,1991.0
