Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year
Early-demographic dividend,EAR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.6972219887119129,2014.0
Early-demographic dividend,EAR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,60.3592904453642,2017.0
Early-demographic dividend,EAR,Population growth (annual %),SP.POP.GROW,1.30806354112624,2018.0
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,3249140605.0,2018.0
Early-demographic dividend,EAR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
Early-demographic dividend,EAR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
Early-demographic dividend,EAR,Urban population,SP.URB.TOTL,1466377985.0,2018.0
Early-demographic dividend,EAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.13125669867189,2018.0
Early-demographic dividend,EAR,Urban population growth (annual %),SP.URB.GROW,2.2236369428134704,2018.0
East Asia & Pacific,EAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.8255563174976,2017.0
East Asia & Pacific,EAS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.7054464436100691,2014.0
East Asia & Pacific,EAS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,39.7499575389656,2017.0
East Asia & Pacific,EAS,Population growth (annual %),SP.POP.GROW,0.6057754241776079,2018.0
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2328220870.0,2018.0
East Asia & Pacific,EAS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.3,2018.0
East Asia & Pacific,EAS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,5.3,2019.0
East Asia & Pacific,EAS,Urban population,SP.URB.TOTL,1374879347.0,2018.0
East Asia & Pacific,EAS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.0527886714373,2018.0
East Asia & Pacific,EAS,Urban population growth (annual %),SP.URB.GROW,2.0859512216196903,2018.0
East Asia & Pacific (excluding high income),EAP,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.59162160100279,2017.0
East Asia & Pacific (excluding high income),EAP,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.11299559008237,2014.0
East Asia & Pacific (excluding high income),EAP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,42.5394679440716,2017.0
East Asia & Pacific (excluding high income),EAP,Population growth (annual %),SP.POP.GROW,0.652568917370559,2018.0
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2081651801.0,2018.0
East Asia & Pacific (excluding high income),EAP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
East Asia & Pacific (excluding high income),EAP,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
East Asia & Pacific (excluding high income),EAP,Urban population,SP.URB.TOTL,1158097589.0,2018.0
East Asia & Pacific (excluding high income),EAP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.633588238263705,2018.0
East Asia & Pacific (excluding high income),EAP,Urban population growth (annual %),SP.URB.GROW,2.42749593446636,2018.0
East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.2604232306703,2017.0
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.1112755716169,2014.0
East Asia & Pacific (IDA & IBRD countries),TEA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,42.6714052908125,2017.0
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,0.654850956051334,2018.0
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2056064424.0,2018.0
East Asia & Pacific (IDA & IBRD countries),TEA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
East Asia & Pacific (IDA & IBRD countries),TEA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population,SP.URB.TOTL,1142248481.0,2018.0
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.5550920185359,2018.0
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population growth (annual %),SP.URB.GROW,2.45005591699648,2018.0
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0
Euro area,EMU,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.170252567807107,2014.0
Euro area,EMU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.5251111465232,2017.0
Euro area,EMU,Population growth (annual %),SP.POP.GROW,0.18138148907826201,2018.0
Euro area,EMU,"Population, total",SP.POP.TOTL,341783171.0,2018.0
Euro area,EMU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
Euro area,EMU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
Euro area,EMU,Urban population,SP.URB.TOTL,263144784.0,2018.0
Euro area,EMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.9917327106284,2018.0
Euro area,EMU,Urban population growth (annual %),SP.URB.GROW,0.470838245105014,2018.0
Europe & Central Asia,ECS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.99320821913192,2017.0
Europe & Central Asia,ECS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.282388525919547,2014.0
Europe & Central Asia,ECS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.081955970916802,2017.0
Europe & Central Asia,ECS,Population growth (annual %),SP.POP.GROW,0.368511547343985,2018.0
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,918793590.0,2018.0
Europe & Central Asia,ECS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.2,2018.0
Europe & Central Asia,ECS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
Europe & Central Asia,ECS,Urban population,SP.URB.TOTL,661885465.0,2018.0
Europe & Central Asia,ECS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.1835105010589,2018.0
Europe & Central Asia,ECS,Urban population growth (annual %),SP.URB.GROW,0.6359527569342021,2018.0
Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9850468508845,2017.0
Europe & Central Asia (excluding high income),ECA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.833505753628052,2014.0
Europe & Central Asia (excluding high income),ECA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,24.4339392656414,2017.0
Europe & Central Asia (excluding high income),ECA,Population growth (annual %),SP.POP.GROW,0.501868443754063,2018.0
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,417797257.0,2018.0
Europe & Central Asia (excluding high income),ECA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
Europe & Central Asia (excluding high income),ECA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
Europe & Central Asia (excluding high income),ECA,Urban population,SP.URB.TOTL,278468939.0,2018.0
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.94738051438229,2018.0
Europe & Central Asia (excluding high income),ECA,Urban population growth (annual %),SP.URB.GROW,0.7690072043763791,2018.0
Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9864219138175,2017.0
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.7879302093870859,2014.0
Europe & Central Asia (IDA & IBRD countries),TEC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,24.078692991213398,2017.0
Europe & Central Asia (IDA & IBRD countries),TEC,Population growth (annual %),SP.POP.GROW,0.44885688153118497,2018.0
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,459865205.0,2018.0
Europe & Central Asia (IDA & IBRD countries),TEC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
Europe & Central Asia (IDA & IBRD countries),TEC,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population,SP.URB.TOTL,303606886.0,2018.0
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.2868323125935,2018.0
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population growth (annual %),SP.URB.GROW,0.6968468393111071,2018.0
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0
European Union,EUU,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.21727831249918103,2014.0
European Union,EUU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.4660993416925,2017.0
European Union,EUU,Population growth (annual %),SP.POP.GROW,0.146605410419582,2018.0
European Union,EUU,"Population, total",SP.POP.TOTL,446786293.0,2018.0
European Union,EUU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
European Union,EUU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
European Union,EUU,Urban population,SP.URB.TOTL,332925930.0,2018.0
European Union,EUU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.515699074244,2018.0
European Union,EUU,Urban population growth (annual %),SP.URB.GROW,0.428054741629964,2018.0
Fragile and conflict affected situations,FCS,Access to electricity (% of population),EG.ELC.ACCS.ZS,54.970585433588894,2017.0
Fragile and conflict affected situations,FCS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.582745848073683,2014.0
Fragile and conflict affected situations,FCS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,42.217315115591894,2017.0
Fragile and conflict affected situations,FCS,Population growth (annual %),SP.POP.GROW,2.18988188801454,2018.0
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,743958386.0,2018.0
Fragile and conflict affected situations,FCS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,36.9,2018.0
Fragile and conflict affected situations,FCS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
Fragile and conflict affected situations,FCS,Urban population,SP.URB.TOTL,333480542.0,2018.0
Fragile and conflict affected situations,FCS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.93662096199449,2018.0
Fragile and conflict affected situations,FCS,Urban population growth (annual %),SP.URB.GROW,3.15668118596348,2018.0
Heavily indebted poor countries (HIPC),HPC,Access to electricity (% of population),EG.ELC.ACCS.ZS,42.046524186628794,2017.0
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.31792830218033097,2014.0
Heavily indebted poor countries (HIPC),HPC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,40.6850390030708,2017.0
Heavily indebted poor countries (HIPC),HPC,Population growth (annual %),SP.POP.GROW,2.7832975696295796,2018.0
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,780234406.0,2018.0
Heavily indebted poor countries (HIPC),HPC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
Heavily indebted poor countries (HIPC),HPC,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
Heavily indebted poor countries (HIPC),HPC,Urban population,SP.URB.TOTL,280950435.0,2018.0
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.008465262750796,2018.0
Heavily indebted poor countries (HIPC),HPC,Urban population growth (annual %),SP.URB.GROW,4.12525150962479,2018.0
High income,HIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0
High income,HIC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.267198904068623,2014.0
High income,HIC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,14.6829308477401,2017.0
High income,HIC,Population growth (annual %),SP.POP.GROW,0.48841228835161105,2018.0
High income,HIC,"Population, total",SP.POP.TOTL,1210312147.0,2018.0
High income,HIC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.6,2018.0
High income,HIC,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.8,2019.0
High income,HIC,Urban population,SP.URB.TOTL,984376811.0,2018.0
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.3349783647456,2018.0
High income,HIC,Urban population growth (annual %),SP.URB.GROW,0.7119029070187249,2018.0
IBRD only,IBD,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.90983140631559,2017.0
IBRD only,IBD,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.8531668659479921,2014.0
IBRD only,IBD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,52.0453531755818,2017.0
IBRD only,IBD,Population growth (annual %),SP.POP.GROW,0.870067094488618,2018.0
IBRD only,IBD,"Population, total",SP.POP.TOTL,4772284113.0,2018.0
IBRD only,IBD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
IBRD only,IBD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
IBRD only,IBD,Urban population,SP.URB.TOTL,2625349359.0,2018.0
IBRD only,IBD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.012427999667395,2018.0
IBRD only,IBD,Urban population growth (annual %),SP.URB.GROW,2.00193050788667,2018.0
IDA & IBRD total,IBT,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.06663323538379,2017.0
IDA & IBRD total,IBT,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.8250099937088241,2014.0
IDA & IBRD total,IBT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,51.1682905129037,2017.0
IDA & IBRD total,IBT,Population growth (annual %),SP.POP.GROW,1.22308003639482,2018.0
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,6412522234.0,2018.0
IDA & IBRD total,IBT,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
IDA & IBRD total,IBT,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
IDA & IBRD total,IBT,Urban population,SP.URB.TOTL,3232404453.0,2018.0
IDA & IBRD total,IBT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.42220177482571,2018.0
IDA & IBRD total,IBT,Urban population growth (annual %),SP.URB.GROW,2.3037823926777596,2018.0
IDA blend,IDB,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.9987868372206,2017.0
IDA blend,IDB,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.49803238932617,2014.0
IDA blend,IDB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,56.796241418714,2017.0
IDA blend,IDB,Population growth (annual %),SP.POP.GROW,2.26386784289691,2018.0
IDA blend,IDB,"Population, total",SP.POP.TOTL,555830605.0,2018.0
IDA blend,IDB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
IDA blend,IDB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
IDA blend,IDB,Urban population,SP.URB.TOTL,235563372.0,2018.0
IDA blend,IDB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.3804250236419,2018.0
IDA blend,IDB,Urban population growth (annual %),SP.URB.GROW,3.39812348611605,2018.0
IDA only,IDX,Access to electricity (% of population),EG.ELC.ACCS.ZS,54.3556203259251,2017.0
IDA only,IDX,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.38250086851084203,2014.0
IDA only,IDX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,44.3366254311267,2017.0
IDA only,IDX,Population growth (annual %),SP.POP.GROW,2.26462875496642,2018.0
IDA only,IDX,"Population, total",SP.POP.TOTL,1084407516.0,2018.0
IDA only,IDX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
IDA only,IDX,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
IDA only,IDX,Urban population,SP.URB.TOTL,371491722.0,2018.0
IDA only,IDX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.3159699173835,2018.0
IDA only,IDX,Urban population growth (annual %),SP.URB.GROW,3.77764985232936,2018.0
IDA total,IDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,57.9699989381489,2017.0
IDA total,IDA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.43856587193056606,2014.0
IDA total,IDA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,48.5727388006497,2017.0
IDA total,IDA,Population growth (annual %),SP.POP.GROW,2.2643709019808798,2018.0
IDA total,IDA,"Population, total",SP.POP.TOTL,1640238121.0,2018.0
IDA total,IDA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,29.8,2018.0
IDA total,IDA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
IDA total,IDA,Urban population,SP.URB.TOTL,607055094.0,2018.0
IDA total,IDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.0518650600215,2018.0
IDA total,IDA,Urban population growth (annual %),SP.URB.GROW,3.6300470356286203,2018.0
Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.3144547971777,2017.0
Late-demographic dividend,LTE,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.9031190778666179,2014.0
Late-demographic dividend,LTE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,40.0002068345315,2017.0
Late-demographic dividend,LTE,Population growth (annual %),SP.POP.GROW,0.5423944178475321,2018.0
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2288665963.0,2018.0
Late-demographic dividend,LTE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
Late-demographic dividend,LTE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
Late-demographic dividend,LTE,Urban population,SP.URB.TOTL,1429159724.0,2018.0
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.4450990246255,2018.0
Late-demographic dividend,LTE,Urban population growth (annual %),SP.URB.GROW,1.94412075275304,2018.0
Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1257577150449,2017.0
Latin America & Caribbean,LCN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.32117770641612997,2014.0
Latin America & Caribbean,LCN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.7180327088345,2017.0
Latin America & Caribbean,LCN,Population growth (annual %),SP.POP.GROW,0.9419670915415709,2018.0
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,641357515.0,2018.0
Latin America & Caribbean,LCN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.4,2018.0
Latin America & Caribbean,LCN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2.7,2019.0
Latin America & Caribbean,LCN,Urban population,SP.URB.TOTL,516796961.0,2018.0
Latin America & Caribbean,LCN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.58329098636709,2018.0
Latin America & Caribbean,LCN,Urban population growth (annual %),SP.URB.GROW,1.2424849370406,2018.0
Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.02596944402842,2017.0
Latin America & Caribbean (excluding high income),LAC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.31790447052785,2014.0
Latin America & Caribbean (excluding high income),LAC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.691009569603402,2017.0
Latin America & Caribbean (excluding high income),LAC,Population growth (annual %),SP.POP.GROW,0.9547933386293149,2018.0
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,609013934.0,2018.0
Latin America & Caribbean (excluding high income),LAC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
Latin America & Caribbean (excluding high income),LAC,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
Latin America & Caribbean (excluding high income),LAC,Urban population,SP.URB.TOTL,489657102.0,2018.0
Latin America & Caribbean (excluding high income),LAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.4016255969999,2018.0
Latin America & Caribbean (excluding high income),LAC,Urban population growth (annual %),SP.URB.GROW,1.26961444957479,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.0776134613229,2017.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.32048003419196397,2014.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.706034398884498,2017.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population growth (annual %),SP.POP.GROW,0.9862568355556931,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,625569713.0,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population,SP.URB.TOTL,504218023.0,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.60141231642879,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population growth (annual %),SP.URB.GROW,1.29639279021032,2018.0
Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.0192312066886,2017.0
Least developed countries: UN classification,LDC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.358375684135884,2014.0
Least developed countries: UN classification,LDC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,45.2686646335719,2017.0
Least developed countries: UN classification,LDC,Population growth (annual %),SP.POP.GROW,2.36195486563658,2018.0
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,1009662578.0,2018.0
