Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year
Latin America & Caribbean (excluding high income),LAC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.888628212366878,2017.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.8960824913063441,2017.0
Least developed countries: UN classification,LDC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.658839469168175,2017.0
Low & middle income,LMY,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.777639150313873,2017.0
Low income,LIC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.06016111259234,2017.0
Lower middle income,LMC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.7471727812859391,2017.0
Middle East & North Africa,MEA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.2921055432252797,2017.0
Middle East & North Africa (excluding high income),MNA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.42036316713327,2017.0
Middle East & North Africa (IDA & IBRD countries),TMN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.42036316713327,2017.0
Middle income,MIC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.745974815490727,2017.0
North America,NAC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.7757382511473889,2017.0
Not classified,INX,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
OECD members,OED,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.854776859490881,2017.0
Other small states,OSS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.1734312670376699,2017.0
Pacific island small states,PSS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Post-demographic dividend,PST,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.859576301770959,2017.0
Pre-demographic dividend,PRE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.547698529329782,2017.0
Small states,SST,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.04034069203085,2017.0
South Asia,SAS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.724706279075695,2017.0
South Asia (IDA & IBRD),TSA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.724706279075695,2017.0
Sub-Saharan Africa,SSF,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.396358618429037,2017.0
Sub-Saharan Africa (excluding high income),SSA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.396358618429037,2017.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.396358618429037,2017.0
Upper middle income,UMC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.7449363170272281,2017.0
World,WLD,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.798348677195226,2017.0
Afghanistan,AFG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.39833171155123,2017.0
Albania,ALB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.6800942459492829,2017.0
Algeria,DZA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.63116371889178,2017.0
American Samoa,ASM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Andorra,AND,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Angola,AGO,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.951561997151332,2017.0
Antigua and Barbuda,ATG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Argentina,ARG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.523695552931979,2017.0
Armenia,ARM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.5670893060846502,2017.0
Aruba,ABW,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Australia,AUS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.4471804003606121,2017.0
Austria,AUT,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.461088216495409,2017.0
Azerbaijan,AZE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.62962871691978,2017.0
"Bahamas, The",BHS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.455692972302981,2017.0
Bahrain,BHR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.1906234399013997,2017.0
Bangladesh,BGD,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.328474565307759,2017.0
Barbados,BRB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.6433226327335421,2017.0
Belarus,BLR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.0624319226322996,2017.0
Belgium,BEL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.635247711867519,2017.0
Belize,BLZ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.1505229126638101,2017.0
Benin,BEN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.263317848780948,2017.0
Bermuda,BMU,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Bhutan,BTN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.54944868172258,2000.0
Bolivia,BOL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.36477125568759,2017.0
Bosnia and Herzegovina,BIH,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.8211161207488579,2017.0
Botswana,BWA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.864687876499513,2017.0
Brazil,BRA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.6996654381979239,2017.0
British Virgin Islands,VGB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Brunei Darussalam,BRN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.76701040636625,2017.0
Bulgaria,BGR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.923332981871102,2017.0
Burkina Faso,BFA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.156565510639125,2017.0
Burundi,BDI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.665781821149526,2017.0
Cabo Verde,CPV,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.38157307315137395,2017.0
Cambodia,KHM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.14383854628441,2017.0
Cameroon,CMR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.223848899008517,2017.0
Canada,CAN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.357811232907183,2017.0
Cayman Islands,CYM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Central African Republic,CAF,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.435969678308874,2017.0
Chad,TCD,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.6216192791489711,2017.0
Channel Islands,CHI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Chile,CHL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.3242474041494499,2017.0
China,CHN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.342265981416898,2017.0
Colombia,COL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.83756028229205,2017.0
Comoros,COM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
"Congo, Dem. Rep.",COD,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.479936866096074,2017.0
"Congo, Rep.",COG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.5833057883377729,2017.0
Costa Rica,CRI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.4292446067561379,2017.0
Cote d'Ivoire,CIV,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.333128356576645,2017.0
Croatia,HRV,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.983049495995985,2017.0
Cuba,CUB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.49248953735377,2017.0
Curacao,CUW,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Cyprus,CYP,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.61830226008578,2017.0
Czech Republic,CZE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.424439053043256,2017.0
Denmark,DNK,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.502371528529009,2017.0
Djibouti,DJI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.12506760963579,2017.0
Dominica,DMA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Dominican Republic,DOM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.47149527131886,2017.0
Ecuador,ECU,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.492884965097133,2017.0
"Egypt, Arab Rep.",EGY,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.7264991024241,2017.0
El Salvador,SLV,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.48958778140796,2017.0
Equatorial Guinea,GNQ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.20347246101976302,2017.0
Eritrea,ERI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,13.0947652093994,2011.0
Estonia,EST,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.8544914921130429,2017.0
Eswatini,SWZ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.0931908784153102,1999.0
Ethiopia,ETH,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.27511355660924897,2017.0
Faroe Islands,FRO,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Fiji,FJI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.13073885303504,2017.0
Finland,FIN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.9226222548297429,2017.0
France,FRA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.01473105231048,2017.0
French Polynesia,PYF,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Gabon,GAB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.03450823911919,2017.0
"Gambia, The",GMB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.13661108872207198,2017.0
Georgia,GEO,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.28493922731662,2017.0
Germany,DEU,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.414802293589366,2017.0
Ghana,GHA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.130853431807083,2017.0
Gibraltar,GIB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Greece,GRC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.98060341703725,2017.0
Greenland,GRL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Grenada,GRD,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Guam,GUM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Guatemala,GTM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.628558940922037,2017.0
Guinea,GIN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.29910780742703097,2017.0
Guinea-Bissau,GNB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.522132545957454,2017.0
Guyana,GUY,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.9445784346446179,2017.0
Haiti,HTI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.0,2017.0
Honduras,HND,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.5529783292601271,2017.0
"Hong Kong SAR, China",HKG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Hungary,HUN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.8483980547929398,2017.0
Iceland,ISL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.0,2017.0
India,IND,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.599855155661156,2017.0
Indonesia,IDN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.5203591839308529,2017.0
"Iran, Islamic Rep.",IRN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.08245100414456,2017.0
Iraq,IRQ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.1391635399738003,2017.0
Ireland,IRL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.38594044681612,2017.0
Isle of Man,IMN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Israel,ISR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,4.422339372807929,2017.0
Italy,ITA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.34860424901282,2017.0
Jamaica,JAM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.26940054338089603,2017.0
Japan,JPN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.387787118659842,2017.0
Jordan,JOR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,4.62707565228803,2017.0
Kazakhstan,KAZ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.7696975077953551,2017.0
Kenya,KEN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.14598648175247,2017.0
Kiribati,KIR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
"Korea, Dem. People’s Rep.",PRK,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,9.00981517857619,2017.0
"Korea, Rep.",KOR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.25559996272923,2017.0
Kosovo,XKX,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Kuwait,KWT,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.05838742398662,2017.0
Kyrgyz Republic,KGZ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.8103264921197679,2017.0
Lao PDR,LAO,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.5390965920968998,2017.0
Latvia,LVA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.597161096148908,2017.0
Lebanon,LBN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.38976730942304,2017.0
Lesotho,LSO,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.213531718535301,2017.0
Liberia,LBR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.129505160780657,2017.0
Libya,LBY,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.0,2014.0
Liechtenstein,LIE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Lithuania,LTU,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.3143310868439104,2017.0
Luxembourg,LUX,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.6862687908973311,2017.0
"Macao SAR, China",MAC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Madagascar,MDG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.16883998259720298,2017.0
Malawi,MWI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.197371277742178,2017.0
Malaysia,MYS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.897341257032582,2017.0
Maldives,MDV,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,5.536240228536,2000.0
Mali,MLI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.261940522329775,2017.0
Malta,MLT,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.908541654363499,2017.0
Marshall Islands,MHL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Mauritania,MRT,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.7744819357738901,2017.0
Mauritius,MUS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.497461289220677,2017.0
Mexico,MEX,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.60328254651883,2017.0
"Micronesia, Fed. Sts.",FSM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Moldova,MDA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.553203999506858,2017.0
Monaco,MCO,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Mongolia,MNG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.37754223506228,2017.0
Montenegro,MNE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,4.6366955816155,2017.0
Morocco,MAR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.09698754952002,2017.0
Mozambique,MOZ,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.0886425521318937,2017.0
Myanmar,MMR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.10931871102617,2017.0
Namibia,NAM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.74674586703552,2017.0
Nauru,NRU,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Nepal,NPL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.711161953546647,2017.0
Netherlands,NLD,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.44999714087182396,2017.0
New Caledonia,NCL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
New Zealand,NZL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.333790378900294,2017.0
Nicaragua,NIC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.406648844151492,2017.0
Niger,NER,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.11775483913511399,2017.0
Nigeria,NGA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.364329918398402,2017.0
North Macedonia,MKD,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.67207303615022,2017.0
Northern Mariana Islands,MNP,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Norway,NOR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.832511379163688,2017.0
Oman,OMN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.8188094305656002,2017.0
Pakistan,PAK,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.31225172891268,2017.0
Palau,PLW,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Panama,PAN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.31115266456479,2017.0
Papua New Guinea,PNG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.157785013973835,2017.0
Paraguay,PRY,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.793301479830457,2017.0
Peru,PER,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.88589945792485,2017.0
Philippines,PHL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.355332378952367,2017.0
Poland,POL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.03431611776431,2017.0
Portugal,PRT,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.9899928853780531,2017.0
Puerto Rico,PRI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Qatar,QAT,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.07412067355178,2017.0
Romania,ROU,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.38699552991155,2017.0
Russian Federation,RUS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.95738477186149,2017.0
Rwanda,RWA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.581434078914559,2017.0
Samoa,WSM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
San Marino,SMR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Sao Tome and Principe,STP,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.3020787771357503,1999.0
Saudi Arabia,SAU,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.81074105727446,2017.0
Senegal,SEN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.46803263222045005,2017.0
Serbia,SRB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.9940129358358442,2017.0
Seychelles,SYC,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Sierra Leone,SLE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.352068598610503,2017.0
Singapore,SGP,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.40112408179236,2017.0
Sint Maarten (Dutch part),SXM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Slovak Republic,SVK,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.579305470671212,2017.0
Slovenia,SVN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.6809166305132359,2017.0
Solomon Islands,SLB,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Somalia,SOM,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.5557517668043361,2017.0
South Africa,ZAF,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.35633718513044105,2017.0
South Sudan,SSD,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,4.00924944683193,2017.0
Spain,ESP,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.8549748478177491,2017.0
Sri Lanka,LKA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.7111733126132,2017.0
St. Kitts and Nevis,KNA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
St. Lucia,LCA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
St. Martin (French part),MAF,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
St. Vincent and the Grenadines,VCT,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,NaN,1960.0
Sudan,SDN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.08799616463804,2017.0
Suriname,SUR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.935086308466271,2017.0
Sweden,SWE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.562402388035527,2017.0
Switzerland,CHE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.42688757488827705,2017.0
Syrian Arab Republic,SYR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,4.94686569487318,2017.0
