Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year
Armenia,ARM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.109,2018.0
Aruba,ABW,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Australia,AUS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.055,2018.0
Austria,AUT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.055,2018.0
Azerbaijan,AZE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.124,2018.0
"Bahamas, The",BHS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.057,2018.0
Bahrain,BHR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.038,2018.0
Bangladesh,BGD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.0490000000000002,2018.0
Barbados,BRB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.036,2018.0
Belarus,BLR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.063,2018.0
Belgium,BEL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Belize,BLZ,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Benin,BEN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.041,2018.0
Bermuda,BMU,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Bhutan,BTN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04,2018.0
Bolivia,BOL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Bosnia and Herzegovina,BIH,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.062,2018.0
Botswana,BWA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.031,2018.0
Brazil,BRA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
British Virgin Islands,VGB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Brunei Darussalam,BRN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.055,2018.0
Bulgaria,BGR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
Burkina Faso,BFA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.046,2018.0
Burundi,BDI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Cabo Verde,CPV,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Cambodia,KHM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Cameroon,CMR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Canada,CAN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.054,2018.0
Cayman Islands,CYM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Central African Republic,CAF,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Chad,TCD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Channel Islands,CHI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.057,2018.0
Chile,CHL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04,2018.0
China,CHN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.126,2018.0
Colombia,COL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Comoros,COM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
"Congo, Dem. Rep.",COD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
"Congo, Rep.",COG,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Costa Rica,CRI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Cote d'Ivoire,CIV,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Croatia,HRV,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.061,2018.0
Cuba,CUB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.057,2018.0
Curacao,CUW,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Cyprus,CYP,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.07,2018.0
Czech Republic,CZE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,2018.0
Denmark,DNK,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.056,2018.0
Djibouti,DJI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.0390000000000001,2018.0
Dominica,DMA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Dominican Republic,DOM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Ecuador,ECU,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
"Egypt, Arab Rep.",EGY,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
El Salvador,SLV,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Equatorial Guinea,GNQ,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Eritrea,ERI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.052,2018.0
Estonia,EST,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.067,2018.0
Eswatini,SWZ,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.0270000000000001,2018.0
Ethiopia,ETH,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04,2018.0
Faroe Islands,FRO,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Fiji,FJI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
Finland,FIN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.047,2018.0
France,FRA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.0490000000000002,2018.0
French Polynesia,PYF,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.048,2018.0
Gabon,GAB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
"Gambia, The",GMB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Georgia,GEO,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.064,2018.0
Germany,DEU,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.053,2018.0
Ghana,GHA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.053,2018.0
Gibraltar,GIB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Greece,GRC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.065,2018.0
Greenland,GRL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Grenada,GRD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Guam,GUM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,2018.0
Guatemala,GTM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Guinea,GIN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.024,2018.0
Guinea-Bissau,GNB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Guyana,GUY,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Haiti,HTI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Honduras,HND,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
"Hong Kong SAR, China",HKG,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.0759999999999998,2018.0
Hungary,HUN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.0590000000000002,2018.0
Iceland,ISL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.053,2018.0
India,IND,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.1,2018.0
Indonesia,IDN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
"Iran, Islamic Rep.",IRN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.052,2018.0
Iraq,IRQ,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.065,2018.0
Ireland,IRL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,2018.0
Isle of Man,IMN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Israel,ISR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.053,2018.0
Italy,ITA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.063,2018.0
Jamaica,JAM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Japan,JPN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.056,2018.0
Jordan,JOR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.054,2018.0
Kazakhstan,KAZ,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.0659999999999998,2018.0
Kenya,KEN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Kiribati,KIR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,2018.0
"Korea, Dem. People’s Rep.",PRK,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
"Korea, Rep.",KOR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.055,2018.0
Kosovo,XKX,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Kuwait,KWT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.045,2018.0
Kyrgyz Republic,KGZ,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,2018.0
Lao PDR,LAO,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Latvia,LVA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.065,2018.0
Lebanon,LBN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Lesotho,LSO,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.0270000000000001,2018.0
Liberia,LBR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.054,2018.0
Libya,LBY,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
Liechtenstein,LIE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Lithuania,LTU,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,2018.0
Luxembourg,LUX,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.046,2018.0
"Macao SAR, China",MAC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Madagascar,MDG,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Malawi,MWI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Malaysia,MYS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
Maldives,MDV,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.071,2018.0
Mali,MLI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Malta,MLT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
Marshall Islands,MHL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Mauritania,MRT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Mauritius,MUS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.042,2018.0
Mexico,MEX,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
"Micronesia, Fed. Sts.",FSM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,2018.0
Moldova,MDA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,2018.0
Monaco,MCO,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Mongolia,MNG,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Montenegro,MNE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.072,2018.0
Morocco,MAR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
Mozambique,MOZ,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.018,2018.0
Myanmar,MMR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Namibia,NAM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.011,2018.0
Nauru,NRU,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Nepal,NPL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.065,2018.0
Netherlands,NLD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.052,2018.0
New Caledonia,NCL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
New Zealand,NZL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.055,2018.0
Nicaragua,NIC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Niger,NER,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Nigeria,NGA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.0590000000000002,2018.0
North Macedonia,MKD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.062,2018.0
Northern Mariana Islands,MNP,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Norway,NOR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,2018.0
Oman,OMN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Pakistan,PAK,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.087,2018.0
Palau,PLW,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Panama,PAN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Papua New Guinea,PNG,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.08,2018.0
Paraguay,PRY,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Peru,PER,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Philippines,PHL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
Poland,POL,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.056,2018.0
Portugal,PRT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
Puerto Rico,PRI,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.053,2018.0
Qatar,QAT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.045,2018.0
Romania,ROU,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,2018.0
Russian Federation,RUS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.058,2018.0
Rwanda,RWA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.024,2018.0
Samoa,WSM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.08,2018.0
San Marino,SMR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Sao Tome and Principe,STP,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Saudi Arabia,SAU,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Senegal,SEN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.036,2018.0
Serbia,SRB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.07,2018.0
Seychelles,SYC,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
Sierra Leone,SLE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.018,2018.0
Singapore,SGP,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.073,2018.0
Sint Maarten (Dutch part),SXM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Slovak Republic,SVK,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Slovenia,SVN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.056,2018.0
Solomon Islands,SLB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.064,2018.0
Somalia,SOM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
South Africa,ZAF,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.031,2018.0
South Sudan,SSD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04,2018.0
Spain,ESP,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.064,2018.0
Sri Lanka,LKA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04,2018.0
St. Kitts and Nevis,KNA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
St. Lucia,LCA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
St. Martin (French part),MAF,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
St. Vincent and the Grenadines,VCT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Sudan,SDN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.04,2018.0
Suriname,SUR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.0759999999999998,2018.0
Sweden,SWE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
Switzerland,CHE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.052,2018.0
Syrian Arab Republic,SYR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Tajikistan,TJK,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.065,2018.0
Tanzania,TZA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Thailand,THA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.062,2018.0
Timor-Leste,TLS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Togo,TGO,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.018,2018.0
Tonga,TON,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Trinidad and Tobago,TTO,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.038,2018.0
Tunisia,TUN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.054,2018.0
Turkey,TUR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Turkmenistan,TKM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.046,2018.0
Turks and Caicos Islands,TCA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Tuvalu,TUV,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,NaN,1960.0
Uganda,UGA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.03,2018.0
Ukraine,UKR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.062,2018.0
United Arab Emirates,ARE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.045,2018.0
United Kingdom,GBR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.051,2018.0
United States,USA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.047,2018.0
Uruguay,URY,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Uzbekistan,UZB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.062,2018.0
Vanuatu,VUT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.064,2018.0
"Venezuela, RB",VEN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Vietnam,VNM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.1179999999999999,2018.0
Virgin Islands (U.S.),VIR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.06,2018.0
West Bank and Gaza,PSE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
"Yemen, Rep.",YEM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.05,2018.0
Zambia,ZMB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.031,2018.0
Zimbabwe,ZWE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.02,2018.0
