Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year
High income,HIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,85.0157729128049,2017.0
High income,HIC,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,6803.5,2017.0
IBRD only,IBD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,56716.7546627353,2018.0
IBRD only,IBD,Individuals using the Internet (% of population),IT.NET.USER.ZS,50.16518953471461,2017.0
IBRD only,IBD,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,2259.94,2010.0
IDA & IBRD total,IBT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,59818.408785234504,2018.0
IDA & IBRD total,IBT,Individuals using the Internet (% of population),IT.NET.USER.ZS,43.323287272363004,2017.0
IDA & IBRD total,IBT,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,736.0,2000.0
IDA blend,IDB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,772.898323499685,2018.0
IDA blend,IDB,Individuals using the Internet (% of population),IT.NET.USER.ZS,28.3600644648698,2017.0
IDA blend,IDB,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1646.8735,2011.0
IDA only,IDX,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2328.75579899952,2018.0
IDA only,IDX,Individuals using the Internet (% of population),IT.NET.USER.ZS,20.2468525363358,2017.0
IDA only,IDX,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
IDA total,IDA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,3101.65412249921,2018.0
IDA total,IDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,22.996430311693803,2017.0
IDA total,IDA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Late-demographic dividend,LTE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,72443.525962278,2018.0
Late-demographic dividend,LTE,Individuals using the Internet (% of population),IT.NET.USER.ZS,59.2428246582081,2017.0
Late-demographic dividend,LTE,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1596.2515,2017.0
Latin America & Caribbean,LCN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,6389.27833543366,2018.0
Latin America & Caribbean,LCN,Individuals using the Internet (% of population),IT.NET.USER.ZS,65.8062854383606,2018.0
Latin America & Caribbean,LCN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Latin America & Caribbean (excluding high income),LAC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,5073.61558901022,2018.0
Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,65.739453251234,2018.0
Latin America & Caribbean (excluding high income),LAC,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,6371.35755579719,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),IT.NET.USER.ZS,65.8062854383606,2018.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Least developed countries: UN classification,LDC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2390.32345859472,2018.0
Least developed countries: UN classification,LDC,Individuals using the Internet (% of population),IT.NET.USER.ZS,18.2496988224006,2017.0
Least developed countries: UN classification,LDC,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Low & middle income,LMY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,58241.107521685495,2018.0
Low & middle income,LMY,Individuals using the Internet (% of population),IT.NET.USER.ZS,43.00694757145921,2017.0
Low & middle income,LMY,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,500.0,1999.0
Low income,LIC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2162.6931557184103,2018.0
Low income,LIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,16.4386660810544,2017.0
Low income,LIC,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Lower middle income,LMC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,6704.01368801301,2018.0
Lower middle income,LMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,34.716073808246,2017.0
Lower middle income,LMC,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1261.0,2004.0
Middle East & North Africa,MEA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,33158.0339626912,2018.0
Middle East & North Africa,MEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,65.1449720538353,2018.0
Middle East & North Africa,MEA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1306.5105,2008.0
Middle East & North Africa (excluding high income),MNA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1119.49211669117,2018.0
Middle East & North Africa (excluding high income),MNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,59.6425008317772,2018.0
Middle East & North Africa (excluding high income),MNA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1534.0,2010.0
Middle East & North Africa (IDA & IBRD countries),TMN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1119.49211669117,2018.0
Middle East & North Africa (IDA & IBRD countries),TMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,59.567502188861596,2018.0
Middle East & North Africa (IDA & IBRD countries),TMN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1534.0,2010.0
Middle income,MIC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,56078.4143659671,2018.0
Middle income,MIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,46.118026465516,2017.0
Middle income,MIC,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1415.4,2005.0
North America,NAC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,46419.368216,2018.0
North America,NAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.6470502224103,2017.0
North America,NAC,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,5917.9911,2018.0
Not classified,INX,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,NaN,1960.0
Not classified,INX,Individuals using the Internet (% of population),IT.NET.USER.ZS,NaN,1960.0
Not classified,INX,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
OECD members,OED,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,120331.295618453,2018.0
OECD members,OED,Individuals using the Internet (% of population),IT.NET.USER.ZS,82.5248536095399,2018.0
OECD members,OED,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,6803.5,2017.0
Other small states,OSS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,5671.897842,2013.0
Other small states,OSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,52.850050362276,2017.0
Other small states,OSS,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Pacific island small states,PSS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,120.407536581,2018.0
Pacific island small states,PSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,32.7039634145311,2017.0
Pacific island small states,PSS,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Post-demographic dividend,PST,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,128468.593880399,2018.0
Post-demographic dividend,PST,Individuals using the Internet (% of population),IT.NET.USER.ZS,83.82075864983109,2017.0
Post-demographic dividend,PST,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,6215.3,2018.0
Pre-demographic dividend,PRE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,557.554257035541,2018.0
Pre-demographic dividend,PRE,Individuals using the Internet (% of population),IT.NET.USER.ZS,24.0610550758668,2017.0
Pre-demographic dividend,PRE,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Small states,SST,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,5830.56622062,2013.0
Small states,SST,Individuals using the Internet (% of population),IT.NET.USER.ZS,52.796543904597996,2017.0
Small states,SST,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
South Asia,SAS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,3464.1661365498903,2018.0
South Asia,SAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.099184049648105,2017.0
South Asia,SAS,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,21201.0,2016.0
South Asia (IDA & IBRD),TSA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,3464.1661365498903,2018.0
South Asia (IDA & IBRD),TSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.099184049648105,2017.0
South Asia (IDA & IBRD),TSA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,21201.0,2016.0
Sub-Saharan Africa,SSF,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,3585.90184945353,2018.0
Sub-Saharan Africa,SSF,Individuals using the Internet (% of population),IT.NET.USER.ZS,25.415331496511698,2017.0
Sub-Saharan Africa,SSF,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Sub-Saharan Africa (excluding high income),SSA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,3578.1088494535297,2018.0
Sub-Saharan Africa (excluding high income),SSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,25.412268860759397,2017.0
Sub-Saharan Africa (excluding high income),SSA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,3585.90184945353,2018.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,25.415331496511698,2017.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Upper middle income,UMC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,49374.4006779541,2018.0
Upper middle income,UMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,58.814095552679206,2017.0
Upper middle income,UMC,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,2308.0,2007.0
World,WLD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,220707.195064108,2018.0
World,WLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,49.7230790801991,2017.0
World,WLD,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,2264.0,2007.0
Afghanistan,AFG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,29.5593487980126,2018.0
Afghanistan,AFG,Individuals using the Internet (% of population),IT.NET.USER.ZS,13.5,2017.0
Afghanistan,AFG,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Albania,ALB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.0,2013.0
Albania,ALB,Individuals using the Internet (% of population),IT.NET.USER.ZS,71.84704050438441,2017.0
Albania,ALB,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,32.0,2009.0
Algeria,DZA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,28.280479999999997,2018.0
Algeria,DZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,49.038468079327096,2018.0
Algeria,DZA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1550.0,2017.0
American Samoa,ASM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.011652,2014.0
American Samoa,ASM,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0,1990.0
American Samoa,ASM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Andorra,AND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,NaN,1960.0
Andorra,AND,Individuals using the Internet (% of population),IT.NET.USER.ZS,91.5674670273926,2017.0
Andorra,AND,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Angola,AGO,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,78.15964,2018.0
Angola,AGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,14.339079364379401,2017.0
Angola,AGO,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Antigua and Barbuda,ATG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.29449120996578004,2018.0
Antigua and Barbuda,ATG,Individuals using the Internet (% of population),IT.NET.USER.ZS,76.0,2017.0
Antigua and Barbuda,ATG,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Argentina,ARG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,311.57347999999996,2018.0
Argentina,ARG,Individuals using the Internet (% of population),IT.NET.USER.ZS,74.29490687,2017.0
Argentina,ARG,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Armenia,ARM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.0,2014.0
Armenia,ARM,Individuals using the Internet (% of population),IT.NET.USER.ZS,64.7448843250726,2017.0
Armenia,ARM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,24.8,2017.0
Aruba,ABW,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,NaN,1960.0
Aruba,ABW,Individuals using the Internet (% of population),IT.NET.USER.ZS,97.17,2017.0
Aruba,ABW,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Australia,AUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2027.6371098960299,2018.0
Australia,AUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,86.54504885,2017.0
Australia,AUS,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1499.93653604606,2010.0
Austria,AUT,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,373.51099999999997,2018.0
Austria,AUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.47913722625559,2018.0
Austria,AUT,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,12019.423,2017.0
Azerbaijan,AZE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,44.0886,2018.0
Azerbaijan,AZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,79.79999548878959,2018.0
Azerbaijan,AZE,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,468.3,2018.0
"Bahamas, The",BHS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.160852303475506,2018.0
"Bahamas, The",BHS,Individuals using the Internet (% of population),IT.NET.USER.ZS,85.0,2017.0
"Bahamas, The",BHS,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Bahrain,BHR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,420.98375,2018.0
Bahrain,BHR,Individuals using the Internet (% of population),IT.NET.USER.ZS,98.6446725799886,2018.0
Bahrain,BHR,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Bangladesh,BGD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,63.8181519848784,2018.0
Bangladesh,BGD,Individuals using the Internet (% of population),IT.NET.USER.ZS,15.0,2017.0
Bangladesh,BGD,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,10040.0,2016.0
Barbados,BRB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.400000006,1991.0
Barbados,BRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,81.76077839310791,2017.0
Barbados,BRB,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Belarus,BLR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1.9004,2018.0
Belarus,BLR,Individuals using the Internet (% of population),IT.NET.USER.ZS,79.12988669193071,2018.0
Belarus,BLR,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,6215.3,2018.0
Belgium,BEL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1285.344187,2018.0
Belgium,BEL,Individuals using the Internet (% of population),IT.NET.USER.ZS,88.6550642753316,2018.0
Belgium,BEL,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,10710.0,2018.0
Belize,BLZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,3.7824519114274104,2018.0
Belize,BLZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,47.0826258036364,2017.0
Belize,BLZ,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Benin,BEN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.006442778000000001,2016.0
Benin,BEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,20.0,2017.0
Benin,BEN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,66.0,2003.0
Bermuda,BMU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,NaN,1960.0
Bermuda,BMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,98.37,2017.0
Bermuda,BMU,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Bhutan,BTN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.690916,2018.0
Bhutan,BTN,Individuals using the Internet (% of population),IT.NET.USER.ZS,48.1064158774574,2017.0
Bhutan,BTN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Bolivia,BOL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,13.728477402892802,2018.0
Bolivia,BOL,Individuals using the Internet (% of population),IT.NET.USER.ZS,44.28614216078871,2018.0
Bolivia,BOL,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Bosnia and Herzegovina,BIH,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,8.7e-05,2015.0
Bosnia and Herzegovina,BIH,Individuals using the Internet (% of population),IT.NET.USER.ZS,70.1201350394885,2018.0
Bosnia and Herzegovina,BIH,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,30.435026,2018.0
Botswana,BWA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.113606,2018.0
Botswana,BWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,47.0,2017.0
Botswana,BWA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,94.0,2006.0
Brazil,BRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1845.647756087,2018.0
Brazil,BRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,70.4342825404361,2018.0
Brazil,BRA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,15807.0,2017.0
British Virgin Islands,VGB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,NaN,1960.0
British Virgin Islands,VGB,Individuals using the Internet (% of population),IT.NET.USER.ZS,77.70426829268291,2017.0
British Virgin Islands,VGB,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Brunei Darussalam,BRN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,129.352,2018.0
Brunei Darussalam,BRN,Individuals using the Internet (% of population),IT.NET.USER.ZS,94.86669164112931,2017.0
Brunei Darussalam,BRN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Bulgaria,BGR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1.37521,2018.0
Bulgaria,BGR,Individuals using the Internet (% of population),IT.NET.USER.ZS,64.78201069118,2018.0
Bulgaria,BGR,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1479.39,2018.0
Burkina Faso,BFA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.10461400000000001,2018.0
Burkina Faso,BFA,Individuals using the Internet (% of population),IT.NET.USER.ZS,16.0,2017.0
Burkina Faso,BFA,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Burundi,BDI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.1000000015,1987.0
Burundi,BDI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.6607485347533997,2017.0
Burundi,BDI,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Cabo Verde,CPV,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1.882368,2014.0
Cabo Verde,CPV,Individuals using the Internet (% of population),IT.NET.USER.ZS,57.16214635,2017.0
Cabo Verde,CPV,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Cambodia,KHM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.67645,2018.0
Cambodia,KHM,Individuals using the Internet (% of population),IT.NET.USER.ZS,40.0,2018.0
Cambodia,KHM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,45.0,2005.0
Cameroon,CMR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.066817,2018.0
Cameroon,CMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,23.20297197,2017.0
Cameroon,CMR,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,256872.0,2018.0
Canada,CAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,3434.073,2018.0
Canada,CAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,91.0,2017.0
Canada,CAN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1596.59,2018.0
Cayman Islands,CYM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,NaN,1960.0
Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,81.06769325081609,2017.0
Cayman Islands,CYM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,NaN,1960.0
Central African Republic,CAF,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,16.2000007629,1991.0
