Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year,GID
Antigua and Barbuda,ATG,Rural population (% of total population),SP.RUR.TOTL.ZS,75.40100000000001,2018.0,ATG
Antigua and Barbuda,ATG,Surface area (sq. km),AG.SRF.TOTL.K2,440.0,2018.0,ATG
Argentina,ARG,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2690269.5,2010.0,ARG
Argentina,ARG,Rural population (% of total population),SP.RUR.TOTL.ZS,8.13,2018.0,ARG
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400.0,2018.0,ARG
Armenia,ARM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,ARM
Armenia,ARM,Rural population (% of total population),SP.RUR.TOTL.ZS,36.851,2018.0,ARM
Armenia,ARM,Surface area (sq. km),AG.SRF.TOTL.K2,29740.0,2018.0,ARM
Aruba,ABW,Rural land area (sq. km),AG.LND.TOTL.RU.K2,9.008321762000001,2010.0,ABW
Aruba,ABW,Rural population (% of total population),SP.RUR.TOTL.ZS,56.589,2018.0,ABW
Aruba,ABW,Surface area (sq. km),AG.SRF.TOTL.K2,180.0,2018.0,ABW
Australia,AUS,Rural land area (sq. km),AG.LND.TOTL.RU.K2,7641564.5,2010.0,AUS
Australia,AUS,Rural population (% of total population),SP.RUR.TOTL.ZS,13.988,2018.0,AUS
Australia,AUS,Surface area (sq. km),AG.SRF.TOTL.K2,7741220.0,2018.0,AUS
Austria,AUT,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,AUT
Austria,AUT,Rural population (% of total population),SP.RUR.TOTL.ZS,41.703,2018.0,AUT
Austria,AUT,Surface area (sq. km),AG.SRF.TOTL.K2,83879.00390625,2018.0,AUT
Azerbaijan,AZE,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,AZE
Azerbaijan,AZE,Rural population (% of total population),SP.RUR.TOTL.ZS,44.32,2018.0,AZE
Azerbaijan,AZE,Surface area (sq. km),AG.SRF.TOTL.K2,86600.0,2018.0,AZE
"Bahamas, The",BHS,Rural land area (sq. km),AG.LND.TOTL.RU.K2,12245.5166,2010.0,BHS
"Bahamas, The",BHS,Rural population (% of total population),SP.RUR.TOTL.ZS,16.975,2018.0,BHS
"Bahamas, The",BHS,Surface area (sq. km),AG.SRF.TOTL.K2,13880.0,2018.0,BHS
Bahrain,BHR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,115.1443634,2010.0,BHR
Bahrain,BHR,Rural population (% of total population),SP.RUR.TOTL.ZS,10.713,2018.0,BHR
Bahrain,BHR,Surface area (sq. km),AG.SRF.TOTL.K2,778.000030517578,2018.0,BHR
Bangladesh,BGD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,123889.625,2010.0,BGD
Bangladesh,BGD,Rural population (% of total population),SP.RUR.TOTL.ZS,63.368,2018.0,BGD
Bangladesh,BGD,Surface area (sq. km),AG.SRF.TOTL.K2,147630.0,2018.0,BGD
Barbados,BRB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,14.80739212,2010.0,BRB
Barbados,BRB,Rural population (% of total population),SP.RUR.TOTL.ZS,68.85300000000001,2018.0,BRB
Barbados,BRB,Surface area (sq. km),AG.SRF.TOTL.K2,430.0,2018.0,BRB
Belarus,BLR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,198055.7813,2010.0,BLR
Belarus,BLR,Rural population (% of total population),SP.RUR.TOTL.ZS,21.405,2018.0,BLR
Belarus,BLR,Surface area (sq. km),AG.SRF.TOTL.K2,207600.0,2018.0,BLR
Belgium,BEL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,18091.89063,2010.0,BEL
Belgium,BEL,Rural population (% of total population),SP.RUR.TOTL.ZS,1.999,2018.0,BEL
Belgium,BEL,Surface area (sq. km),AG.SRF.TOTL.K2,30530.0,2018.0,BEL
Belize,BLZ,Rural land area (sq. km),AG.LND.TOTL.RU.K2,21296.04492,2010.0,BLZ
Belize,BLZ,Rural population (% of total population),SP.RUR.TOTL.ZS,54.276,2018.0,BLZ
Belize,BLZ,Surface area (sq. km),AG.SRF.TOTL.K2,22970.0,2018.0,BLZ
Benin,BEN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,113916.9609,2010.0,BEN
Benin,BEN,Rural population (% of total population),SP.RUR.TOTL.ZS,52.688,2018.0,BEN
Benin,BEN,Surface area (sq. km),AG.SRF.TOTL.K2,114760.0,2018.0,BEN
Bermuda,BMU,Rural land area (sq. km),AG.LND.TOTL.RU.K2,22.78402901,2010.0,BMU
Bermuda,BMU,Rural population (% of total population),SP.RUR.TOTL.ZS,0.0,2018.0,BMU
Bermuda,BMU,Surface area (sq. km),AG.SRF.TOTL.K2,4290.0,2018.0,BMU
Bhutan,BTN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,BTN
Bhutan,BTN,Rural population (% of total population),SP.RUR.TOTL.ZS,59.105,2018.0,BTN
Bhutan,BTN,Surface area (sq. km),AG.SRF.TOTL.K2,38393.9990234375,2018.0,BTN
Bolivia,BOL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,BOL
Bolivia,BOL,Rural population (% of total population),SP.RUR.TOTL.ZS,30.575,2018.0,BOL
Bolivia,BOL,Surface area (sq. km),AG.SRF.TOTL.K2,1098580.0,2018.0,BOL
Bosnia and Herzegovina,BIH,Rural land area (sq. km),AG.LND.TOTL.RU.K2,49338.41797,2010.0,BIH
Bosnia and Herzegovina,BIH,Rural population (% of total population),SP.RUR.TOTL.ZS,51.755,2018.0,BIH
Bosnia and Herzegovina,BIH,Surface area (sq. km),AG.SRF.TOTL.K2,51210.0,2018.0,BIH
Botswana,BWA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,BWA
Botswana,BWA,Rural population (% of total population),SP.RUR.TOTL.ZS,30.554000000000002,2018.0,BWA
Botswana,BWA,Surface area (sq. km),AG.SRF.TOTL.K2,581730.0,2018.0,BWA
Brazil,BRA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,8241430.0,2010.0,BRA
Brazil,BRA,Rural population (% of total population),SP.RUR.TOTL.ZS,13.431,2018.0,BRA
Brazil,BRA,Surface area (sq. km),AG.SRF.TOTL.K2,8515770.0,2018.0,BRA
British Virgin Islands,VGB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,106.7865906,2010.0,VGB
British Virgin Islands,VGB,Rural population (% of total population),SP.RUR.TOTL.ZS,52.277,2018.0,VGB
British Virgin Islands,VGB,Surface area (sq. km),AG.SRF.TOTL.K2,150.0,2018.0,VGB
Brunei Darussalam,BRN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,4743.62207,2010.0,BRN
Brunei Darussalam,BRN,Rural population (% of total population),SP.RUR.TOTL.ZS,22.371,2018.0,BRN
Brunei Darussalam,BRN,Surface area (sq. km),AG.SRF.TOTL.K2,5770.0,2018.0,BRN
Bulgaria,BGR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,103838.0078,2010.0,BGR
Bulgaria,BGR,Rural population (% of total population),SP.RUR.TOTL.ZS,24.991999999999997,2018.0,BGR
Bulgaria,BGR,Surface area (sq. km),AG.SRF.TOTL.K2,111000.0,2018.0,BGR
Burkina Faso,BFA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,BFA
Burkina Faso,BFA,Rural population (% of total population),SP.RUR.TOTL.ZS,70.642,2018.0,BFA
Burkina Faso,BFA,Surface area (sq. km),AG.SRF.TOTL.K2,274220.0,2018.0,BFA
Burundi,BDI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,BDI
Burundi,BDI,Rural population (% of total population),SP.RUR.TOTL.ZS,86.96799999999999,2018.0,BDI
Burundi,BDI,Surface area (sq. km),AG.SRF.TOTL.K2,27830.0,2018.0,BDI
Cabo Verde,CPV,Rural land area (sq. km),AG.LND.TOTL.RU.K2,3913.569092,2010.0,CPV
Cabo Verde,CPV,Rural population (% of total population),SP.RUR.TOTL.ZS,34.268,2018.0,CPV
Cabo Verde,CPV,Surface area (sq. km),AG.SRF.TOTL.K2,4030.0,2018.0,CPV
Cambodia,KHM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,176298.1875,2010.0,KHM
Cambodia,KHM,Rural population (% of total population),SP.RUR.TOTL.ZS,76.612,2018.0,KHM
Cambodia,KHM,Surface area (sq. km),AG.SRF.TOTL.K2,181040.0,2018.0,KHM
Cameroon,CMR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,459153.1875,2010.0,CMR
Cameroon,CMR,Rural population (% of total population),SP.RUR.TOTL.ZS,43.626000000000005,2018.0,CMR
Cameroon,CMR,Surface area (sq. km),AG.SRF.TOTL.K2,475440.0,2018.0,CMR
Canada,CAN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,9084045.0,2010.0,CAN
Canada,CAN,Rural population (% of total population),SP.RUR.TOTL.ZS,18.589000000000002,2018.0,CAN
Canada,CAN,Surface area (sq. km),AG.SRF.TOTL.K2,9984670.0,2018.0,CAN
Cayman Islands,CYM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,64.61621094,2010.0,CYM
Cayman Islands,CYM,Rural population (% of total population),SP.RUR.TOTL.ZS,0.0,2018.0,CYM
Cayman Islands,CYM,Surface area (sq. km),AG.SRF.TOTL.K2,260.0,2018.0,CYM
Central African Republic,CAF,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,CAF
Central African Republic,CAF,Rural population (% of total population),SP.RUR.TOTL.ZS,58.636,2018.0,CAF
Central African Republic,CAF,Surface area (sq. km),AG.SRF.TOTL.K2,622980.0,2018.0,CAF
Chad,TCD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,TCD
Chad,TCD,Rural population (% of total population),SP.RUR.TOTL.ZS,76.941,2018.0,TCD
Chad,TCD,Surface area (sq. km),AG.SRF.TOTL.K2,1284000.0,2018.0,TCD
Chile,CHL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,709418.75,2010.0,CHL
Chile,CHL,Rural population (% of total population),SP.RUR.TOTL.ZS,12.436,2018.0,CHL
Chile,CHL,Surface area (sq. km),AG.SRF.TOTL.K2,756700.0,2018.0,CHL
China,CHN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,8868577.0,2010.0,CHN
China,CHN,Rural population (% of total population),SP.RUR.TOTL.ZS,40.848,2018.0,CHN
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,9562910.0,2018.0,CHN
Colombia,COL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1090598.125,2010.0,COL
Colombia,COL,Rural population (% of total population),SP.RUR.TOTL.ZS,19.222,2018.0,COL
Colombia,COL,Surface area (sq. km),AG.SRF.TOTL.K2,1141748.984375,2018.0,COL
Comoros,COM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1478.78833,2010.0,COM
Comoros,COM,Rural population (% of total population),SP.RUR.TOTL.ZS,71.035,2018.0,COM
Comoros,COM,Surface area (sq. km),AG.SRF.TOTL.K2,1861.0000610351601,2018.0,COM
"Congo, Dem. Rep.",COD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2278811.75,2010.0,COD
"Congo, Dem. Rep.",COD,Rural population (% of total population),SP.RUR.TOTL.ZS,55.54,2018.0,COD
"Congo, Dem. Rep.",COD,Surface area (sq. km),AG.SRF.TOTL.K2,2344860.0,2018.0,COD
"Congo, Rep.",COG,Rural land area (sq. km),AG.LND.TOTL.RU.K2,338427.125,2010.0,COG
"Congo, Rep.",COG,Rural population (% of total population),SP.RUR.TOTL.ZS,33.084,2018.0,COG
"Congo, Rep.",COG,Surface area (sq. km),AG.SRF.TOTL.K2,342000.0,2018.0,COG
Costa Rica,CRI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,46479.98438,2010.0,CRI
Costa Rica,CRI,Rural population (% of total population),SP.RUR.TOTL.ZS,20.66,2018.0,CRI
Costa Rica,CRI,Surface area (sq. km),AG.SRF.TOTL.K2,51100.0,2018.0,CRI
Cote d'Ivoire,CIV,Rural land area (sq. km),AG.LND.TOTL.RU.K2,314812.3438,2010.0,CIV
Cote d'Ivoire,CIV,Rural population (% of total population),SP.RUR.TOTL.ZS,49.221000000000004,2018.0,CIV
Cote d'Ivoire,CIV,Surface area (sq. km),AG.SRF.TOTL.K2,322460.0,2018.0,CIV
Croatia,HRV,Rural land area (sq. km),AG.LND.TOTL.RU.K2,51019.57031,2010.0,HRV
Croatia,HRV,Rural population (% of total population),SP.RUR.TOTL.ZS,43.053000000000004,2018.0,HRV
Croatia,HRV,Surface area (sq. km),AG.SRF.TOTL.K2,56590.0,2018.0,HRV
Cuba,CUB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,100440.7969,2010.0,CUB
Cuba,CUB,Rural population (% of total population),SP.RUR.TOTL.ZS,22.963,2018.0,CUB
Cuba,CUB,Surface area (sq. km),AG.SRF.TOTL.K2,109880.0,2018.0,CUB
Curacao,CUW,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,CUW
Curacao,CUW,Rural population (% of total population),SP.RUR.TOTL.ZS,10.855,2018.0,CUW
Curacao,CUW,Surface area (sq. km),AG.SRF.TOTL.K2,444.0,2017.0,CUW
Cyprus,CYP,Rural land area (sq. km),AG.LND.TOTL.RU.K2,6949.833984000001,2010.0,CYP
Cyprus,CYP,Rural population (% of total population),SP.RUR.TOTL.ZS,33.19,2018.0,CYP
Cyprus,CYP,Surface area (sq. km),AG.SRF.TOTL.K2,9250.0,2018.0,CYP
Czech Republic,CZE,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,CZE
Czech Republic,CZE,Rural population (% of total population),SP.RUR.TOTL.ZS,26.208000000000002,2018.0,CZE
Czech Republic,CZE,Surface area (sq. km),AG.SRF.TOTL.K2,78870.0,2018.0,CZE
Denmark,DNK,Rural land area (sq. km),AG.LND.TOTL.RU.K2,33044.11719,2010.0,DNK
Denmark,DNK,Rural population (% of total population),SP.RUR.TOTL.ZS,12.126,2018.0,DNK
Denmark,DNK,Surface area (sq. km),AG.SRF.TOTL.K2,42920.0,2018.0,DNK
Djibouti,DJI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,21411.55273,2010.0,DJI
Djibouti,DJI,Rural population (% of total population),SP.RUR.TOTL.ZS,22.223000000000003,2018.0,DJI
Djibouti,DJI,Surface area (sq. km),AG.SRF.TOTL.K2,23200.0,2018.0,DJI
Dominica,DMA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,503.7093811000001,2010.0,DMA
Dominica,DMA,Rural population (% of total population),SP.RUR.TOTL.ZS,29.517,2018.0,DMA
Dominica,DMA,Surface area (sq. km),AG.SRF.TOTL.K2,750.0,2018.0,DMA
Dominican Republic,DOM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,42784.17969,2010.0,DOM
Dominican Republic,DOM,Rural population (% of total population),SP.RUR.TOTL.ZS,18.926,2018.0,DOM
Dominican Republic,DOM,Surface area (sq. km),AG.SRF.TOTL.K2,48670.0,2018.0,DOM
Ecuador,ECU,Rural land area (sq. km),AG.LND.TOTL.RU.K2,244458.2344,2010.0,ECU
Ecuador,ECU,Rural population (% of total population),SP.RUR.TOTL.ZS,36.179,2018.0,ECU
Ecuador,ECU,Surface area (sq. km),AG.SRF.TOTL.K2,256370.0,2018.0,ECU
"Egypt, Arab Rep.",EGY,Rural land area (sq. km),AG.LND.TOTL.RU.K2,951268.875,2010.0,EGY
"Egypt, Arab Rep.",EGY,Rural population (% of total population),SP.RUR.TOTL.ZS,57.29600000000001,2018.0,EGY
"Egypt, Arab Rep.",EGY,Surface area (sq. km),AG.SRF.TOTL.K2,1001450.0,2018.0,EGY
El Salvador,SLV,Rural land area (sq. km),AG.LND.TOTL.RU.K2,16349.951169999998,2010.0,SLV
El Salvador,SLV,Rural population (% of total population),SP.RUR.TOTL.ZS,27.976999999999997,2018.0,SLV
El Salvador,SLV,Surface area (sq. km),AG.SRF.TOTL.K2,21040.0,2018.0,SLV
Equatorial Guinea,GNQ,Rural land area (sq. km),AG.LND.TOTL.RU.K2,26800.91797,2010.0,GNQ
Equatorial Guinea,GNQ,Rural population (% of total population),SP.RUR.TOTL.ZS,27.857,2018.0,GNQ
Equatorial Guinea,GNQ,Surface area (sq. km),AG.SRF.TOTL.K2,28050.0,2018.0,GNQ
Eritrea,ERI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,122239.8281,2010.0,ERI
Eritrea,ERI,Rural population (% of total population),SP.RUR.TOTL.ZS,64.229,2011.0,ERI
Eritrea,ERI,Surface area (sq. km),AG.SRF.TOTL.K2,117600.0,2018.0,ERI
Estonia,EST,Rural land area (sq. km),AG.LND.TOTL.RU.K2,40498.62109,2010.0,EST
Estonia,EST,Rural population (% of total population),SP.RUR.TOTL.ZS,31.12,2018.0,EST
Estonia,EST,Surface area (sq. km),AG.SRF.TOTL.K2,45340.0,2018.0,EST
Eswatini,SWZ,Rural land area (sq. km),AG.LND.TOTL.RU.K2,16551.38672,2010.0,SWZ
Eswatini,SWZ,Rural population (% of total population),SP.RUR.TOTL.ZS,76.20100000000001,2018.0,SWZ
Eswatini,SWZ,Surface area (sq. km),AG.SRF.TOTL.K2,17360.0,2018.0,SWZ
Ethiopia,ETH,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1117893.375,2010.0,ETH
Ethiopia,ETH,Rural population (% of total population),SP.RUR.TOTL.ZS,79.237,2018.0,ETH
Ethiopia,ETH,Surface area (sq. km),AG.SRF.TOTL.K2,1104300.0,2018.0,ETH
Faroe Islands,FRO,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1379.9313960000002,2010.0,FRO
Faroe Islands,FRO,Rural population (% of total population),SP.RUR.TOTL.ZS,57.93600000000001,2018.0,FRO
Faroe Islands,FRO,Surface area (sq. km),AG.SRF.TOTL.K2,1396.00006103516,2018.0,FRO
Fiji,FJI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,17199.44379,2010.0,FJI
Fiji,FJI,Rural population (% of total population),SP.RUR.TOTL.ZS,43.751999999999995,2018.0,FJI
Fiji,FJI,Surface area (sq. km),AG.SRF.TOTL.K2,18270.0,2018.0,FJI
Finland,FIN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,289666.2813,2010.0,FIN
Finland,FIN,Rural population (% of total population),SP.RUR.TOTL.ZS,14.618,2018.0,FIN
Finland,FIN,Surface area (sq. km),AG.SRF.TOTL.K2,338450.0,2018.0,FIN
France,FRA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,457993.5938,2010.0,FRA
France,FRA,Rural population (% of total population),SP.RUR.TOTL.ZS,19.555999999999997,2018.0,FRA
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,549086.9921875,2018.0,FRA
French Polynesia,PYF,Rural land area (sq. km),AG.LND.TOTL.RU.K2,3787.225342,2010.0,PYF
French Polynesia,PYF,Rural population (% of total population),SP.RUR.TOTL.ZS,38.166,2018.0,PYF
French Polynesia,PYF,Surface area (sq. km),AG.SRF.TOTL.K2,4000.0,2018.0,PYF
Gabon,GAB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,261381.75,2010.0,GAB
Gabon,GAB,Rural population (% of total population),SP.RUR.TOTL.ZS,10.63,2018.0,GAB
Gabon,GAB,Surface area (sq. km),AG.SRF.TOTL.K2,267670.0,2018.0,GAB
"Gambia, The",GMB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,10461.87305,2010.0,GMB
"Gambia, The",GMB,Rural population (% of total population),SP.RUR.TOTL.ZS,38.73,2018.0,GMB
"Gambia, The",GMB,Surface area (sq. km),AG.SRF.TOTL.K2,11300.0,2018.0,GMB
Georgia,GEO,Rural land area (sq. km),AG.LND.TOTL.RU.K2,64912.71484,2010.0,GEO
Georgia,GEO,Rural population (% of total population),SP.RUR.TOTL.ZS,41.368,2018.0,GEO
Georgia,GEO,Surface area (sq. km),AG.SRF.TOTL.K2,69700.0,2018.0,GEO
Germany,DEU,Rural land area (sq. km),AG.LND.TOTL.RU.K2,291859.2188,2010.0,DEU
Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,22.688000000000002,2018.0,DEU
Germany,DEU,Surface area (sq. km),AG.SRF.TOTL.K2,357580.0,2018.0,DEU
Ghana,GHA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,224697.4844,2010.0,GHA
Ghana,GHA,Rural population (% of total population),SP.RUR.TOTL.ZS,43.94,2018.0,GHA
Ghana,GHA,Surface area (sq. km),AG.SRF.TOTL.K2,238540.0,2018.0,GHA
Gibraltar,GIB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2.264643908,2010.0,GIB
Gibraltar,GIB,Rural population (% of total population),SP.RUR.TOTL.ZS,0.0,2018.0,GIB
Gibraltar,GIB,Surface area (sq. km),AG.SRF.TOTL.K2,10.0,2018.0,GIB
Greece,GRC,Rural land area (sq. km),AG.LND.TOTL.RU.K2,112653.5781,2010.0,GRC
Greece,GRC,Rural population (% of total population),SP.RUR.TOTL.ZS,20.941999999999997,2018.0,GRC
Greece,GRC,Surface area (sq. km),AG.SRF.TOTL.K2,131960.0,2018.0,GRC
Greenland,GRL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,242639.5938,2010.0,GRL
Greenland,GRL,Rural population (% of total population),SP.RUR.TOTL.ZS,13.184000000000001,2018.0,GRL
Greenland,GRL,Surface area (sq. km),AG.SRF.TOTL.K2,410450.0,2018.0,GRL
Grenada,GRD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,153.5099182,2010.0,GRD
Grenada,GRD,Rural population (% of total population),SP.RUR.TOTL.ZS,63.728,2018.0,GRD
Grenada,GRD,Surface area (sq. km),AG.SRF.TOTL.K2,340.0,2018.0,GRD
Guam,GUM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,33.10237503,2010.0,GUM
Guam,GUM,Rural population (% of total population),SP.RUR.TOTL.ZS,5.22,2018.0,GUM
Guam,GUM,Surface area (sq. km),AG.SRF.TOTL.K2,540.0,2018.0,GUM
Guatemala,GTM,Rural land area (sq. km),AG.LND.TOTL.RU.K2,103568.3359,2010.0,GTM
Guatemala,GTM,Rural population (% of total population),SP.RUR.TOTL.ZS,48.946000000000005,2018.0,GTM
Guatemala,GTM,Surface area (sq. km),AG.SRF.TOTL.K2,108890.0,2018.0,GTM
Guinea,GIN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,243431.1875,2010.0,GIN
Guinea,GIN,Rural population (% of total population),SP.RUR.TOTL.ZS,63.86,2018.0,GIN
Guinea,GIN,Surface area (sq. km),AG.SRF.TOTL.K2,245860.0,2018.0,GIN
Guinea-Bissau,GNB,Rural land area (sq. km),AG.LND.TOTL.RU.K2,33629.69922,2010.0,GNB
Guinea-Bissau,GNB,Rural population (% of total population),SP.RUR.TOTL.ZS,56.64,2018.0,GNB
Guinea-Bissau,GNB,Surface area (sq. km),AG.SRF.TOTL.K2,36130.0,2018.0,GNB
Guyana,GUY,Rural land area (sq. km),AG.LND.TOTL.RU.K2,207343.4219,2010.0,GUY
Guyana,GUY,Rural population (% of total population),SP.RUR.TOTL.ZS,73.39399999999999,2018.0,GUY
Guyana,GUY,Surface area (sq. km),AG.SRF.TOTL.K2,214970.0,2018.0,GUY
Haiti,HTI,Rural land area (sq. km),AG.LND.TOTL.RU.K2,26163.41602,2010.0,HTI
Haiti,HTI,Rural population (% of total population),SP.RUR.TOTL.ZS,44.722,2018.0,HTI
Haiti,HTI,Surface area (sq. km),AG.SRF.TOTL.K2,27750.0,2018.0,HTI
Honduras,HND,Rural land area (sq. km),AG.LND.TOTL.RU.K2,108150.5781,2010.0,HND
Honduras,HND,Rural population (% of total population),SP.RUR.TOTL.ZS,42.903999999999996,2018.0,HND
Honduras,HND,Surface area (sq. km),AG.SRF.TOTL.K2,112490.0,2018.0,HND
"Hong Kong SAR, China",HKG,Rural land area (sq. km),AG.LND.TOTL.RU.K2,231.1713409,2010.0,HKG
"Hong Kong SAR, China",HKG,Rural population (% of total population),SP.RUR.TOTL.ZS,0.0,2018.0,HKG
"Hong Kong SAR, China",HKG,Surface area (sq. km),AG.SRF.TOTL.K2,1110.0,2018.0,HKG
Hungary,HUN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,NaN,1960.0,HUN
Hungary,HUN,Rural population (% of total population),SP.RUR.TOTL.ZS,28.649,2018.0,HUN
Hungary,HUN,Surface area (sq. km),AG.SRF.TOTL.K2,93030.0,2018.0,HUN
Iceland,ISL,Rural land area (sq. km),AG.LND.TOTL.RU.K2,88593.21875,2010.0,ISL
Iceland,ISL,Rural population (% of total population),SP.RUR.TOTL.ZS,6.187,2018.0,ISL
Iceland,ISL,Surface area (sq. km),AG.SRF.TOTL.K2,103000.0,2018.0,ISL
India,IND,Rural land area (sq. km),AG.LND.TOTL.RU.K2,2980489.25,2010.0,IND
India,IND,Rural population (% of total population),SP.RUR.TOTL.ZS,65.97,2018.0,IND
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287259.0625,2018.0,IND
Indonesia,IDN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1838682.625,2010.0,IDN
Indonesia,IDN,Rural population (% of total population),SP.RUR.TOTL.ZS,44.675,2018.0,IDN
Indonesia,IDN,Surface area (sq. km),AG.SRF.TOTL.K2,1913580.0,2018.0,IDN
"Iran, Islamic Rep.",IRN,Rural land area (sq. km),AG.LND.TOTL.RU.K2,1545056.125,2010.0,IRN
"Iran, Islamic Rep.",IRN,Rural population (% of total population),SP.RUR.TOTL.ZS,25.101999999999997,2018.0,IRN
"Iran, Islamic Rep.",IRN,Surface area (sq. km),AG.SRF.TOTL.K2,1745150.0,2018.0,IRN
