Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year,GID
Angola,AGO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,58.06399999999999,2018.0,AGO
Angola,AGO,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.45125099871175,2017.0,AGO
Angola,AGO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,53.40721,2014.0,AGO
Angola,AGO,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,79.97415,2014.0,AGO
Antigua and Barbuda,ATG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.983,2018.0,ATG
Antigua and Barbuda,ATG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.721,2018.0,ATG
Antigua and Barbuda,ATG,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0827386431396182,2017.0,ATG
Antigua and Barbuda,ATG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99.42,2015.0,ATG
Antigua and Barbuda,ATG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,98.4,2015.0,ATG
Argentina,ARG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.863,2018.0,ARG
Argentina,ARG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.082,2018.0,ARG
Argentina,ARG,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0919574330196077,2017.0,ARG
Argentina,ARG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99.06204,2018.0,ARG
Argentina,ARG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,98.93774,2018.0,ARG
Armenia,ARM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.354,2018.0,ARM
Armenia,ARM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.215,2018.0,ARM
Armenia,ARM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0492176762911756,2017.0,ARM
Armenia,ARM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99.67716,2017.0,ARM
Armenia,ARM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.8055,2017.0,ARM
Aruba,ABW,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.507,2018.0,ABW
Aruba,ABW,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,73.628,2018.0,ABW
Aruba,ABW,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,NaN,1960.0,ABW
Aruba,ABW,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,97.81268,2018.0,ABW
Aruba,ABW,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,97.80013000000001,2018.0,ABW
Australia,AUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84.9,2018.0,AUS
Australia,AUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,80.7,2018.0,AUS
Australia,AUS,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0122133845321732,2017.0,AUS
Australia,AUS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,NaN,1960.0,AUS
Australia,AUS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,NaN,1960.0,AUS
Austria,AUT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84.0,2018.0,AUT
Austria,AUT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.4,2018.0,AUT
Austria,AUT,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.007433950114394759,2017.0,AUT
Austria,AUT,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,NaN,1960.0,AUT
Austria,AUT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,NaN,1960.0,AUT
Azerbaijan,AZE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.336,2018.0,AZE
Azerbaijan,AZE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.345,2018.0,AZE
Azerbaijan,AZE,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0576744057446423,2017.0,AZE
Azerbaijan,AZE,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99.72199,2017.0,AZE
Azerbaijan,AZE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.86375,2017.0,AZE
"Bahamas, The",BHS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.911,2018.0,BHS
"Bahamas, The",BHS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.499,2018.0,BHS
"Bahamas, The",BHS,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.122026637707709,2017.0,BHS
"Bahamas, The",BHS,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,NaN,1960.0,BHS
"Bahamas, The",BHS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,NaN,1960.0,BHS
Bahrain,BHR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.285,2018.0,BHR
Bahrain,BHR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,76.312,2018.0,BHR
Bahrain,BHR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0328247814969013,2017.0,BHR
Bahrain,BHR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,94.94888,2018.0,BHR
Bahrain,BHR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,98.76317,2018.0,BHR
Bangladesh,BGD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.291,2018.0,BGD
Bangladesh,BGD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.637,2018.0,BGD
Bangladesh,BGD,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.393068843199167,2017.0,BGD
Bangladesh,BGD,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,71.18194,2018.0,BGD
Bangladesh,BGD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,76.66926,2018.0,BGD
Barbados,BRB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.392,2018.0,BRB
Barbados,BRB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77.682,2018.0,BRB
Barbados,BRB,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0420767453874312,2017.0,BRB
Barbados,BRB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99.6,2014.0,BRB
Barbados,BRB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.6,2014.0,BRB
Belarus,BLR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.4,2018.0,BLR
Belarus,BLR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.2,2018.0,BLR
Belarus,BLR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00420933389380388,2017.0,BLR
Belarus,BLR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99.72518000000001,2018.0,BLR
Belarus,BLR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.79398,2018.0,BLR
Belgium,BEL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.9,2018.0,BEL
Belgium,BEL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.4,2018.0,BEL
Belgium,BEL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.008901688097120991,2017.0,BEL
Belgium,BEL,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,NaN,1960.0,BEL
Belgium,BEL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,NaN,1960.0,BEL
Belize,BLZ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.666,2018.0,BLZ
Belize,BLZ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.579,2018.0,BLZ
Belize,BLZ,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0941234508688614,2017.0,BLZ
Belize,BLZ,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,70.32839,1991.0,BLZ
Belize,BLZ,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,70.26876999999999,1991.0,BLZ
Benin,BEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,63.003,2018.0,BEN
Benin,BEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.913999999999994,2018.0,BEN
Benin,BEN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.04212695615364,2017.0,BEN
Benin,BEN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,31.07165,2018.0,BEN
Benin,BEN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,53.977030000000006,2018.0,BEN
Bermuda,BMU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,85.57,2018.0,BMU
Bermuda,BMU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77.92,2018.0,BMU
Bermuda,BMU,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,NaN,1960.0,BMU
Bermuda,BMU,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,NaN,1960.0,BMU
Bermuda,BMU,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,NaN,1960.0,BMU
Bhutan,BTN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.816,2018.0,BTN
Bhutan,BTN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.123,2018.0,BTN
Bhutan,BTN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.39984025581156396,2017.0,BTN
Bhutan,BTN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,57.083619999999996,2017.0,BTN
Bhutan,BTN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,75.01985,2017.0,BTN
Bolivia,BOL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.209,2018.0,BOL
Bolivia,BOL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.434,2018.0,BOL
Bolivia,BOL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.457526807665787,2017.0,BOL
Bolivia,BOL,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,88.58286,2015.0,BOL
Bolivia,BOL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,96.52275,2015.0,BOL
Bosnia and Herzegovina,BIH,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.72,2018.0,BIH
Bosnia and Herzegovina,BIH,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.752,2018.0,BIH
Bosnia and Herzegovina,BIH,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0122550729458053,2017.0,BIH
Bosnia and Herzegovina,BIH,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,94.91049,2013.0,BIH
Bosnia and Herzegovina,BIH,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,99.17628,2013.0,BIH
Botswana,BWA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,72.04899999999999,2018.0,BWA
Botswana,BWA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.204,2018.0,BWA
Botswana,BWA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.449505199158556,2017.0,BWA
Botswana,BWA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,87.45121,2013.0,BWA
Botswana,BWA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,86.12214,2013.0,BWA
Brazil,BRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.362,2018.0,BRA
Brazil,BRA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.024,2018.0,BRA
Brazil,BRA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.10625155100038801,2017.0,BRA
Brazil,BRA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,93.42506999999999,2018.0,BRA
Brazil,BRA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,93.00904,2018.0,BRA
British Virgin Islands,VGB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,NaN,1960.0,VGB
British Virgin Islands,VGB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,NaN,1960.0,VGB
British Virgin Islands,VGB,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,NaN,1960.0,VGB
British Virgin Islands,VGB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,NaN,1960.0,VGB
British Virgin Islands,VGB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,NaN,1960.0,VGB
Brunei Darussalam,BRN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.96,2018.0,BRN
Brunei Darussalam,BRN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.593,2018.0,BRN
Brunei Darussalam,BRN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0599353282726233,2017.0,BRN
Brunei Darussalam,BRN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,96.30126,2018.0,BRN
Brunei Darussalam,BRN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,98.05362,2018.0,BRN
Bulgaria,BGR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.4,2018.0,BGR
Bulgaria,BGR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.5,2018.0,BGR
Bulgaria,BGR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.014188997025406998,2017.0,BGR
Bulgaria,BGR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,97.9839,2011.0,BGR
Bulgaria,BGR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,98.74723,2011.0,BGR
Burkina Faso,BFA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,61.863,2018.0,BFA
Burkina Faso,BFA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.361000000000004,2018.0,BFA
Burkina Faso,BFA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.7454772063,2017.0,BFA
Burkina Faso,BFA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,32.68762,2018.0,BFA
Burkina Faso,BFA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,50.07459,2018.0,BFA
Burundi,BDI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,63.031000000000006,2018.0,BDI
Burundi,BDI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.435,2018.0,BDI
Burundi,BDI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,3.0348012093317505,2017.0,BDI
Burundi,BDI,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,61.223690000000005,2017.0,BDI
Burundi,BDI,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,76.29605,2017.0,BDI
Cabo Verde,CPV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.007,2018.0,CPV
Cabo Verde,CPV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.316,2018.0,CPV
Cabo Verde,CPV,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.14940242123625103,2017.0,CPV
Cabo Verde,CPV,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,82.04222,2015.0,CPV
Cabo Verde,CPV,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,91.69144,2015.0,CPV
Cambodia,KHM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.62899999999999,2018.0,KHM
Cambodia,KHM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,67.312,2018.0,KHM
Cambodia,KHM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.45844352881744,2017.0,KHM
Cambodia,KHM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,75.03387,2015.0,KHM
Cambodia,KHM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,86.53244000000001,2015.0,KHM
Cameroon,CMR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,60.192,2018.0,CMR
Cameroon,CMR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,57.656000000000006,2018.0,CMR
Cameroon,CMR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.53131026574302,2017.0,CMR
Cameroon,CMR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,71.58627,2018.0,CMR
Cameroon,CMR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,82.62804,2018.0,CMR
Canada,CAN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84.1,2018.0,CAN
Canada,CAN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.9,2018.0,CAN
Canada,CAN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0164384935459747,2017.0,CAN
Canada,CAN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,NaN,1960.0,CAN
Canada,CAN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,NaN,1960.0,CAN
Cayman Islands,CYM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84.7,2010.0,CYM
Cayman Islands,CYM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.8,2010.0,CYM
Cayman Islands,CYM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,NaN,1960.0,CYM
Cayman Islands,CYM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,99.02148000000001,2007.0,CYM
Cayman Islands,CYM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,98.72239,2007.0,CYM
Central African Republic,CAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,54.99100000000001,2018.0,CAF
Central African Republic,CAF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,50.648999999999994,2018.0,CAF
Central African Republic,CAF,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,4.0676819793171,2017.0,CAF
Central African Republic,CAF,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,25.75638,2018.0,CAF
Central African Republic,CAF,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,49.514590000000005,2018.0,CAF
Chad,TCD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,55.4,2018.0,TCD
Chad,TCD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,52.577,2018.0,TCD
Chad,TCD,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,6.8738585102896295,2017.0,TCD
Chad,TCD,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,13.955229999999998,2016.0,TCD
Chad,TCD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,31.32879,2016.0,TCD
Chile,CHL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.381,2018.0,CHL
Chile,CHL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77.55199999999999,2018.0,CHL
Chile,CHL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0215081402431366,2017.0,CHL
Chile,CHL,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,96.33402,2017.0,CHL
Chile,CHL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,96.48063,2017.0,CHL
China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.051,2018.0,CHN
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.54899999999999,2018.0,CHN
China,CHN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0472011591299657,2017.0,CHN
China,CHN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,95.15933000000001,2018.0,CHN
China,CHN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,98.46654000000001,2018.0,CHN
Colombia,COL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.859,2018.0,COL
Colombia,COL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.33,2018.0,COL
Colombia,COL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.158012365712396,2017.0,COL
Colombia,COL,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,95.31891999999999,2018.0,COL
Colombia,COL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,94.85183,2018.0,COL
Comoros,COM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.9,2018.0,COM
Comoros,COM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.398999999999994,2018.0,COM
Comoros,COM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.2063862035931299,2017.0,COM
Comoros,COM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,52.95639,2018.0,COM
Comoros,COM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,64.6442,2018.0,COM
"Congo, Dem. Rep.",COD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,61.901,2018.0,COD
"Congo, Dem. Rep.",COD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,58.852,2018.0,COD
"Congo, Dem. Rep.",COD,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.93911777824152,2017.0,COD
"Congo, Dem. Rep.",COD,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,66.49998000000001,2016.0,COD
"Congo, Dem. Rep.",COD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,88.52469,2016.0,COD
"Congo, Rep.",COG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.703,2018.0,COG
"Congo, Rep.",COG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.836999999999996,2018.0,COG
"Congo, Rep.",COG,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.73451408809353,2017.0,COG
"Congo, Rep.",COG,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,74.61876,2018.0,COG
"Congo, Rep.",COG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,86.07651,2018.0,COG
Costa Rica,CRI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.73,2018.0,CRI
Costa Rica,CRI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77.539,2018.0,CRI
Costa Rica,CRI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0513137400656083,2017.0,CRI
Costa Rica,CRI,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,97.92443,2018.0,CRI
