Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year,GID
American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,NaN,1960.0,ASM
American Samoa,ASM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,NaN,1960.0,ASM
American Samoa,ASM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.473820241744301,2017.0,ASM
American Samoa,ASM,Population growth (annual %),SP.POP.GROW,-0.27906576151957396,2018.0,ASM
American Samoa,ASM,"Population, total",SP.POP.TOTL,55465.0,2018.0,ASM
American Samoa,ASM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0,ASM
American Samoa,ASM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0,ASM
American Samoa,ASM,Urban population,SP.URB.TOTL,48339.0,2018.0,ASM
American Samoa,ASM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.15299999999999,2018.0,ASM
American Samoa,ASM,Urban population growth (annual %),SP.URB.GROW,-0.29951583487239397,2018.0,ASM
Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,AND
Andorra,AND,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.142997742089107,2014.0,AND
Andorra,AND,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,10.3076213949548,2017.0,AND
Andorra,AND,Population growth (annual %),SP.POP.GROW,0.00649321134981403,2018.0,AND
Andorra,AND,"Population, total",SP.POP.TOTL,77006.0,2018.0,AND
Andorra,AND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0,AND
Andorra,AND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0,AND
Andorra,AND,Urban population,SP.URB.TOTL,67813.0,2018.0,AND
Andorra,AND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.06200000000001,2018.0,AND
Andorra,AND,Urban population growth (annual %),SP.URB.GROW,-0.092859413109399,2018.0,AND
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,41.88623046875,2017.0,AGO
Angola,AGO,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.335737761897521,2014.0,AGO
Angola,AGO,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,32.3885049076425,2017.0,AGO
Angola,AGO,Population growth (annual %),SP.POP.GROW,3.2761338750272406,2018.0,AGO
Angola,AGO,"Population, total",SP.POP.TOTL,30809762.0,2018.0,AGO
Angola,AGO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,47.6,2018.0,AGO
Angola,AGO,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,19.0,2015.0,AGO
Angola,AGO,Urban population,SP.URB.TOTL,20184707.0,2018.0,AGO
Angola,AGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.514,2018.0,AGO
Angola,AGO,Urban population growth (annual %),SP.URB.GROW,4.31179134171658,2018.0,AGO
Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,ATG
Antigua and Barbuda,ATG,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.442684434630061,2014.0,ATG
Antigua and Barbuda,ATG,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.6223428464755,2017.0,ATG
Antigua and Barbuda,ATG,Population growth (annual %),SP.POP.GROW,0.897185120114641,2018.0,ATG
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,96286.0,2018.0,ATG
Antigua and Barbuda,ATG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0,ATG
Antigua and Barbuda,ATG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0,ATG
Antigua and Barbuda,ATG,Urban population,SP.URB.TOTL,23685.0,2018.0,ATG
Antigua and Barbuda,ATG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.599,2018.0,ATG
Antigua and Barbuda,ATG,Urban population growth (annual %),SP.URB.GROW,0.43158228959859296,2018.0,ATG
Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,ARG
Argentina,ARG,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.459818105204387,2014.0,ARG
Argentina,ARG,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.311833946835,2017.0,ARG
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.01580834908002,2018.0,ARG
Argentina,ARG,"Population, total",SP.POP.TOTL,44494502.0,2018.0,ARG
Argentina,ARG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.0,2018.0,ARG
Argentina,ARG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,1.7,2019.0,ARG
Argentina,ARG,Urban population,SP.URB.TOTL,40877099.0,2018.0,ARG
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.87,2018.0,ARG
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,1.14760215897919,2018.0,ARG
Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,ARM
Armenia,ARM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.49714875647314705,2014.0,ARM
Armenia,ARM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,32.5281183420597,2017.0,ARM
Armenia,ARM,Population growth (annual %),SP.POP.GROW,0.23630637876051702,2018.0,ARM
Armenia,ARM,"Population, total",SP.POP.TOTL,2951776.0,2018.0,ARM
Armenia,ARM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2.1,2018.0,ARM
Armenia,ARM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2.6,2016.0,ARM
Armenia,ARM,Urban population,SP.URB.TOTL,1864017.0,2018.0,ARM
Armenia,ARM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.148999999999994,2018.0,ARM
Armenia,ARM,Urban population growth (annual %),SP.URB.GROW,0.309165596528027,2018.0,ARM
Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,ABW
Aruba,ABW,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.340522976483123,2014.0,ABW
Aruba,ABW,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,NaN,1960.0,ABW
Aruba,ABW,Population growth (annual %),SP.POP.GROW,0.453575638777095,2018.0,ABW
Aruba,ABW,"Population, total",SP.POP.TOTL,105845.0,2018.0,ABW
Aruba,ABW,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0,ABW
Aruba,ABW,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0,ABW
Aruba,ABW,Urban population,SP.URB.TOTL,45948.0,2018.0,ABW
Aruba,ABW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.411,2018.0,ABW
Aruba,ABW,Urban population growth (annual %),SP.URB.GROW,0.725179011284149,2018.0,ABW
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,AUS
Australia,AUS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.281436159513106,2014.0,AUS
Australia,AUS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,8.55032440147794,2017.0,AUS
Australia,AUS,Population growth (annual %),SP.POP.GROW,1.5361055157038799,2018.0,AUS
Australia,AUS,"Population, total",SP.POP.TOTL,24982688.0,2018.0,AUS
Australia,AUS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.5,2014.0,AUS
Australia,AUS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,0.2,2007.0,AUS
Australia,AUS,Urban population,SP.URB.TOTL,21488110.0,2018.0,AUS
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.012,2018.0,AUS
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,1.6617492593712802,2018.0,AUS
Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,AUT
Austria,AUT,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.143592667362267,2014.0,AUT
Austria,AUT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.477966730824802,2017.0,AUT
Austria,AUT,Population growth (annual %),SP.POP.GROW,0.487071924768999,2018.0,AUT
Austria,AUT,"Population, total",SP.POP.TOTL,8840521.0,2018.0,AUT
Austria,AUT,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.3,2017.0,AUT
Austria,AUT,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0,AUT
Austria,AUT,Urban population,SP.URB.TOTL,5153759.0,2018.0,AUT
Austria,AUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.297,2018.0,AUT
Austria,AUT,Urban population growth (annual %),SP.URB.GROW,0.835905515118155,2018.0,AUT
Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,AZE
Azerbaijan,AZE,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.647427732328629,2014.0,AZE
Azerbaijan,AZE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,19.9286636166698,2017.0,AZE
Azerbaijan,AZE,Population growth (annual %),SP.POP.GROW,0.866608673169798,2018.0,AZE
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,9939800.0,2018.0,AZE
Azerbaijan,AZE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.0,2005.0,AZE
Azerbaijan,AZE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,4.9,2013.0,AZE
Azerbaijan,AZE,Urban population,SP.URB.TOTL,5534481.0,2018.0,AZE
Azerbaijan,AZE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.68,2018.0,AZE
Azerbaijan,AZE,Urban population growth (annual %),SP.URB.GROW,1.47370731805926,2018.0,AZE
"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,BHS
"Bahamas, The",BHS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.23606253318219397,2014.0,BHS
"Bahamas, The",BHS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,17.3677204858567,2017.0,BHS
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,1.01095334432863,2018.0,BHS
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,385640.0,2018.0,BHS
"Bahamas, The",BHS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0,BHS
"Bahamas, The",BHS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0,BHS
"Bahamas, The",BHS,Urban population,SP.URB.TOTL,320178.0,2018.0,BHS
"Bahamas, The",BHS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.025,2018.0,BHS
"Bahamas, The",BHS,Urban population growth (annual %),SP.URB.GROW,1.1316910807415501,2018.0,BHS
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,BHR
Bahrain,BHR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.04733582493378,2014.0,BHR
Bahrain,BHR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,70.8162076823101,2017.0,BHR
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,4.92116137205662,2018.0,BHR
Bahrain,BHR,"Population, total",SP.POP.TOTL,1569439.0,2018.0,BHR
Bahrain,BHR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0,BHR
Bahrain,BHR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,7.6,1995.0,BHR
Bahrain,BHR,Urban population,SP.URB.TOTL,1401305.0,2018.0,BHR
Bahrain,BHR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.287,2018.0,BHR
Bahrain,BHR,Urban population growth (annual %),SP.URB.GROW,5.03433159069524,2018.0,BHR
Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.0,2017.0,BGD
Bangladesh,BGD,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.49789785624673905,2014.0,BGD
Bangladesh,BGD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,60.8457845768598,2017.0,BGD
Bangladesh,BGD,Population growth (annual %),SP.POP.GROW,1.05004464945676,2018.0,BGD
Bangladesh,BGD,"Population, total",SP.POP.TOTL,161356039.0,2018.0,BGD
Bangladesh,BGD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,14.8,2016.0,BGD
Bangladesh,BGD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,21.9,2018.0,BGD
Bangladesh,BGD,Urban population,SP.URB.TOTL,59107944.0,2018.0,BGD
Bangladesh,BGD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.632,2018.0,BGD
Bangladesh,BGD,Urban population growth (annual %),SP.URB.GROW,3.1855928338673998,2018.0,BGD
Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,BRB
Barbados,BRB,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.287758738219267,2014.0,BRB
Barbados,BRB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,23.0801758047572,2017.0,BRB
Barbados,BRB,Population growth (annual %),SP.POP.GROW,0.142439722865012,2018.0,BRB
Barbados,BRB,"Population, total",SP.POP.TOTL,286641.0,2018.0,BRB
Barbados,BRB,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0,BRB
Barbados,BRB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,3.5,2012.0,BRB
Barbados,BRB,Urban population,SP.URB.TOTL,89280.0,2018.0,BRB
Barbados,BRB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.147,2018.0,BRB
Barbados,BRB,Urban population growth (annual %),SP.URB.GROW,0.104220957844381,2018.0,BRB
Belarus,BLR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,BLR
Belarus,BLR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.9830824966416909,2014.0,BLR
Belarus,BLR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.765579906381102,2017.0,BLR
Belarus,BLR,Population growth (annual %),SP.POP.GROW,-0.155570407004577,2018.0,BLR
Belarus,BLR,"Population, total",SP.POP.TOTL,9483499.0,2018.0,BLR
Belarus,BLR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.0,2018.0,BLR
Belarus,BLR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,1.3,2005.0,BLR
Belarus,BLR,Urban population,SP.URB.TOTL,7453556.0,2018.0,BLR
Belarus,BLR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.595,2018.0,BLR
Belarus,BLR,Urban population growth (annual %),SP.URB.GROW,0.43270187102989005,2018.0,BLR
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,BEL
Belgium,BEL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.185664520229945,2014.0,BEL
Belgium,BEL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,12.886518471307198,2017.0,BEL
Belgium,BEL,Population growth (annual %),SP.POP.GROW,0.509444678207556,2018.0,BEL
Belgium,BEL,"Population, total",SP.POP.TOTL,11433256.0,2018.0,BEL
Belgium,BEL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.1,2017.0,BEL
Belgium,BEL,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0,BEL
Belgium,BEL,Urban population,SP.URB.TOTL,11204705.0,2018.0,BEL
Belgium,BEL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,98.001,2018.0,BEL
Belgium,BEL,Urban population growth (annual %),SP.URB.GROW,0.550262790799098,2018.0,BEL
Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.2651214599609,2017.0,BLZ
Belize,BLZ,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.326855879353285,2014.0,BLZ
Belize,BLZ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,23.011892109011303,2017.0,BLZ
Belize,BLZ,Population growth (annual %),SP.POP.GROW,1.92457576999509,2018.0,BLZ
Belize,BLZ,"Population, total",SP.POP.TOTL,383071.0,2018.0,BLZ
Belize,BLZ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,13.9,1999.0,BLZ
Belize,BLZ,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,4.6,2015.0,BLZ
Belize,BLZ,Urban population,SP.URB.TOTL,175155.0,2018.0,BLZ
Belize,BLZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.724,2018.0,BLZ
Belize,BLZ,Urban population growth (annual %),SP.URB.GROW,2.19397041149562,2018.0,BLZ
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,43.0777473449707,2017.0,BEN
Benin,BEN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.736066634532694,2014.0,BEN
Benin,BEN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,38.999958763225706,2017.0,BEN
Benin,BEN,Population growth (annual %),SP.POP.GROW,2.73486201301479,2018.0,BEN
Benin,BEN,"Population, total",SP.POP.TOTL,11485048.0,2018.0,BEN
Benin,BEN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,49.5,2015.0,BEN
Benin,BEN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,16.8,2018.0,BEN
Benin,BEN,Urban population,SP.URB.TOTL,5433806.0,2018.0,BEN
Benin,BEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.312,2018.0,BEN
Benin,BEN,Urban population growth (annual %),SP.URB.GROW,3.89134692985346,2018.0,BEN
Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,BMU
Bermuda,BMU,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.0889798871322419,2013.0,BMU
Bermuda,BMU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.646359194991,2017.0,BMU
Bermuda,BMU,Population growth (annual %),SP.POP.GROW,0.15499264176346303,2018.0,BMU
Bermuda,BMU,"Population, total",SP.POP.TOTL,63973.0,2018.0,BMU
Bermuda,BMU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NaN,1960.0,BMU
Bermuda,BMU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,NaN,1960.0,BMU
Bermuda,BMU,Urban population,SP.URB.TOTL,63973.0,2018.0,BMU
Bermuda,BMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100.0,2018.0,BMU
Bermuda,BMU,Urban population growth (annual %),SP.URB.GROW,0.15487265213585402,2018.0,BMU
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.7,2017.0,BTN
Bhutan,BTN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.527439410776114,2014.0,BTN
Bhutan,BTN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,37.926503204094,2017.0,BTN
Bhutan,BTN,Population growth (annual %),SP.POP.GROW,1.17684339517943,2018.0,BTN
Bhutan,BTN,"Population, total",SP.POP.TOTL,754394.0,2018.0,BTN
Bhutan,BTN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.5,2017.0,BTN
Bhutan,BTN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,12.7,2010.0,BTN
Bhutan,BTN,Urban population,SP.URB.TOTL,308509.0,2018.0,BTN
Bhutan,BTN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.895,2018.0,BTN
Bhutan,BTN,Urban population growth (annual %),SP.URB.GROW,2.9730092303139504,2018.0,BTN
Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.8,2017.0,BOL
Bolivia,BOL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.8339253340474829,2014.0,BOL
Bolivia,BOL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.5689865956858,2017.0,BOL
Bolivia,BOL,Population growth (annual %),SP.POP.GROW,1.42189948560338,2018.0,BOL
Bolivia,BOL,"Population, total",SP.POP.TOTL,11353142.0,2018.0,BOL
Bolivia,BOL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.5,2018.0,BOL
Bolivia,BOL,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,3.4,2016.0,BOL
Bolivia,BOL,Urban population,SP.URB.TOTL,7881919.0,2018.0,BOL
Bolivia,BOL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.425,2018.0,BOL
Bolivia,BOL,Urban population growth (annual %),SP.URB.GROW,1.9200736815746697,2018.0,BOL
Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,2017.0,BIH
Bosnia and Herzegovina,BIH,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.2477553133756,2014.0,BIH
Bosnia and Herzegovina,BIH,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,27.747668964733702,2017.0,BIH
Bosnia and Herzegovina,BIH,Population growth (annual %),SP.POP.GROW,-0.8268545920094359,2018.0,BIH
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,3323929.0,2018.0,BIH
Bosnia and Herzegovina,BIH,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.1,2011.0,BIH
Bosnia and Herzegovina,BIH,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,1.6,2012.0,BIH
Bosnia and Herzegovina,BIH,Urban population,SP.URB.TOTL,1603630.0,2018.0,BIH
Bosnia and Herzegovina,BIH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.245,2018.0,BIH
Bosnia and Herzegovina,BIH,Urban population growth (annual %),SP.URB.GROW,-0.0590360925903149,2018.0,BIH
Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,62.824947357177706,2017.0,BWA
Botswana,BWA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.428197212541599,2014.0,BWA
Botswana,BWA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,23.094386181065,2017.0,BWA
