Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year,GID
Bermuda,BMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0,BMU
Bhutan,BTN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,90.06546999999999,2018.0,BTN
Bhutan,BTN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,90.79405,2018.0,BTN
Bhutan,BTN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,89.35873000000001,2018.0,BTN
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,66.56115,2017.0,BTN
Bolivia,BOL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,93.18324,2018.0,BOL
Bolivia,BOL,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,93.07484000000001,2018.0,BOL
Bolivia,BOL,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,93.28708,2018.0,BOL
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,92.45508000000001,2015.0,BOL
Bosnia and Herzegovina,BIH,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,NaN,1960.0,BIH
Bosnia and Herzegovina,BIH,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,NaN,1960.0,BIH
Bosnia and Herzegovina,BIH,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,NaN,1960.0,BIH
Bosnia and Herzegovina,BIH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.99176999999999,2013.0,BIH
Botswana,BWA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,88.25972,2012.0,BWA
Botswana,BWA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,89.27674,2012.0,BWA
Botswana,BWA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,87.26504,2012.0,BWA
Botswana,BWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,86.82318000000001,2013.0,BWA
Brazil,BRA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.55117,2017.0,BRA
Brazil,BRA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,97.04205,2015.0,BRA
Brazil,BRA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.67031,2015.0,BRA
Brazil,BRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,93.2275,2018.0,BRA
British Virgin Islands,VGB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,93.82196,2014.0,VGB
British Virgin Islands,VGB,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.88769,2013.0,VGB
British Virgin Islands,VGB,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.30829,2013.0,VGB
British Virgin Islands,VGB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0,VGB
Brunei Darussalam,BRN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,96.07682,2018.0,BRN
Brunei Darussalam,BRN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,98.14344,1995.0,BRN
Brunei Darussalam,BRN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,97.83248,1995.0,BRN
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.21410999999999,2018.0,BRN
Bulgaria,BGR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,88.08615,2017.0,BGR
Bulgaria,BGR,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,88.14373,2017.0,BGR
Bulgaria,BGR,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,88.03166,2017.0,BGR
Bulgaria,BGR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.35245,2011.0,BGR
Burkina Faso,BFA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,79.34168000000001,2018.0,BFA
Burkina Faso,BFA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,78.43496,2018.0,BFA
Burkina Faso,BFA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,80.21741,2018.0,BFA
Burkina Faso,BFA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,41.22445,2018.0,BFA
Burundi,BDI,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,93.4166,2018.0,BDI
Burundi,BDI,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,94.82571,2018.0,BDI
Burundi,BDI,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,92.01824,2018.0,BDI
Burundi,BDI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,68.37533,2017.0,BDI
Cabo Verde,CPV,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,93.52897,2018.0,CPV
Cabo Verde,CPV,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,92.64976,2018.0,CPV
Cabo Verde,CPV,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,94.3909,2018.0,CPV
Cabo Verde,CPV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,86.79029,2015.0,CPV
Cambodia,KHM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,90.69029,2018.0,KHM
Cambodia,KHM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,90.63422,2018.0,KHM
Cambodia,KHM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,90.7436,2018.0,KHM
Cambodia,KHM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,80.52649,2015.0,KHM
Cameroon,CMR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,92.87395,2017.0,CMR
Cameroon,CMR,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,88.71914,2017.0,CMR
Cameroon,CMR,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.96491999999999,2017.0,CMR
Cameroon,CMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,77.07104,2018.0,CMR
Canada,CAN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.95586999999999,2016.0,CAN
Canada,CAN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,99.10776,1998.0,CAN
Canada,CAN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,99.19592,1998.0,CAN
Canada,CAN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0,CAN
Cayman Islands,CYM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,NaN,1960.0,CYM
Cayman Islands,CYM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,NaN,1960.0,CYM
Cayman Islands,CYM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,NaN,1960.0,CYM
Cayman Islands,CYM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.86782,2007.0,CYM
Central African Republic,CAF,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,64.17063,2011.0,CAF
Central African Republic,CAF,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,56.00476,2011.0,CAF
Central African Republic,CAF,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,72.2818,2011.0,CAF
Central African Republic,CAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,37.39582,2018.0,CAF
Chad,TCD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,73.4665,2016.0,TCD
Chad,TCD,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,64.29745,2016.0,TCD
Chad,TCD,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,82.59868,2016.0,TCD
Chad,TCD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,22.31155,2016.0,TCD
Chile,CHL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.77589,2017.0,CHL
Chile,CHL,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,94.79262,2017.0,CHL
Chile,CHL,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,94.75975,2017.0,CHL
Chile,CHL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.40228,2017.0,CHL
China,CHN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,89.34889,1997.0,CHN
China,CHN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,88.3706,1997.0,CHN
China,CHN,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,90.26422,1997.0,CHN
China,CHN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96.84089,2018.0,CHN
Colombia,COL,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.75806999999999,2018.0,COL
Colombia,COL,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,98.24625999999999,2018.0,COL
Colombia,COL,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,97.29117,2018.0,COL
Colombia,COL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,95.09251,2018.0,COL
Comoros,COM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,81.73895999999999,2018.0,COM
Comoros,COM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,81.72153,2018.0,COM
Comoros,COM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,81.75579,2018.0,COM
Comoros,COM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,58.81701999999999,2018.0,COM
"Congo, Dem. Rep.",COD,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,36.804109999999994,1999.0,COD
"Congo, Dem. Rep.",COD,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,35.885979999999996,1999.0,COD
"Congo, Dem. Rep.",COD,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,37.71416,1999.0,COD
"Congo, Dem. Rep.",COD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,77.04268,2016.0,COD
"Congo, Rep.",COG,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,89.29422,2012.0,COG
"Congo, Rep.",COG,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,93.13750999999999,2012.0,COG
"Congo, Rep.",COG,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,85.49686,2012.0,COG
"Congo, Rep.",COG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,80.29876,2018.0,COG
Costa Rica,CRI,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.40817,2018.0,CRI
Costa Rica,CRI,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.52241,2017.0,CRI
Costa Rica,CRI,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,96.57883000000001,2017.0,CRI
Costa Rica,CRI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97.86379000000001,2018.0,CRI
Cote d'Ivoire,CIV,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,93.69235,2018.0,CIV
Cote d'Ivoire,CIV,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,89.7329,2018.0,CIV
Cote d'Ivoire,CIV,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,97.6224,2018.0,CIV
Cote d'Ivoire,CIV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,47.16535,2018.0,CIV
Croatia,HRV,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.9936,2017.0,HRV
Croatia,HRV,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,98.14661,2011.0,HRV
Croatia,HRV,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,95.86005,2011.0,HRV
Croatia,HRV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.12536,2011.0,HRV
Cuba,CUB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.84442,2018.0,CUB
Cuba,CUB,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,97.65977,2018.0,CUB
Cuba,CUB,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,98.01895999999999,2018.0,CUB
Cuba,CUB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.75253000000001,2012.0,CUB
Curacao,CUW,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,NaN,1960.0,CUW
Curacao,CUW,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,NaN,1960.0,CUW
Curacao,CUW,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,NaN,1960.0,CUW
Curacao,CUW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0,CUW
Cyprus,CYP,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.77608000000001,2017.0,CYP
Cyprus,CYP,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,98.22379000000001,2017.0,CYP
Cyprus,CYP,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,97.35035,2017.0,CYP
Cyprus,CYP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.67843,2011.0,CYP
Czech Republic,CZE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,89.35757,2017.0,CZE
Czech Republic,CZE,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,89.49493000000001,2014.0,CZE
Czech Republic,CZE,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,86.82483,2014.0,CZE
Czech Republic,CZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0,CZE
Denmark,DNK,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,98.86326,2017.0,DNK
Denmark,DNK,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,98.95893000000001,2015.0,DNK
Denmark,DNK,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,98.43084,2015.0,DNK
Denmark,DNK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NaN,1960.0,DNK
Djibouti,DJI,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,67.02502,2019.0,DJI
Djibouti,DJI,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,67.01807,2019.0,DJI
Djibouti,DJI,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,67.03105,2019.0,DJI
